#Chrom	Start	End	TranscriptID	2-cell	Morula	ICM	TE	Score
chr11	11958698	11962698	TU11446	0	0	0	1	1
chr11	22452406	22456406	TU11447	0	0	1	0	1
chr11	22437761	22441761	TU11451	0	0	0	0	0
chr11	20291273	20295273	TU11452	0	0	0	0	0
chr11	20291273	20295273	TU11453	0	0	0	0	0
chr11	20291273	20295273	TU11454	0	0	0	0	0
chr11	20280883	20284883	TU11455	0	0	0	0	0
chr11	22519504	22523504	TU11456	0	0	0	0	0
chr11	20354797	20358797	TU11457	0	0	0	1	1
chr11	22519144	22523144	TU11458	0	0	1	0	1
chr11	20354969	20358969	TU11459	0	0	0	0	0
chr11	20137368	20141368	TU11460	1	0	0	0	1
chr11	20137368	20141368	TU11461	1	0	0	0	1
chr11	20137368	20141368	TU11462	1	0	0	0	1
chr11	20137368	20141368	TU11463	1	0	0	0	1
chr11	12043278	12047278	TU11464	0	0	0	0	0
chr11	20548561	20552561	TU11468	0	0	0	0	0
chr11	20444858	20448858	TU11469	0	0	0	0	0
chr11	20934537	20938537	TU11470	0	0	0	0	0
chr11	20444858	20448858	TU11471	0	0	0	0	0
chr11	20393049	20397049	TU11472	0	0	0	0	0
chr11	20934537	20938537	TU11473	0	0	0	0	0
chr11	22773028	22777028	TU11475	0	0	0	0	0
chr11	20543173	20547173	TU11476	0	0	0	0	0
chr11	22890665	22894665	TU11477	0	0	0	0	0
chr11	22746506	22750506	TU11478	-1	-1	0	0	2
chr11	22748225	22752225	TU11479	0	0	0	0	0
chr1	43285457	43289457	TU1148	0	0	0	0	0
chr11	22733599	22737599	TU11480	0	-1	1	1	0
chr11	23149982	23153982	TU11485	0	1	0	0	1
chr11	11908602	11912602	TU11487	-1	0	0	0	1
chr11	22566292	22570292	TU11488	0	0	0	0	0
chr11	19563813	19567813	TU11489	0	0	0	1	1
chr1	43246037	43250037	TU1149	0	1	0	0	1
chr11	19563813	19567813	TU11490	0	0	0	0	0
chr11	19563813	19567813	TU11491	0	0	0	0	0
chr11	19509873	19513873	TU11492	0	0	0	0	0
chr11	19563813	19567813	TU11493	0	0	0	0	0
chr11	19508277	19512277	TU11494	-1	0	0	0	1
chr11	19506046	19510046	TU11495	0	0	0	0	0
chr11	19516192	19520192	TU11496	-1	1	-1	1	1
chr11	16631074	16635074	TU11497	0	0	0	-1	1
chr11	16567550	16571550	TU11498	0	0	0	0	0
chr11	16565022	16569022	TU11499	0	0	0	1	1
chr1	8188046	8192046	TU115	0	0	0	0	0
chr1	43260347	43264347	TU1150	0	0	0	0	0
chr11	16631074	16635074	TU11500	0	0	0	0	0
chr11	16567550	16571550	TU11501	0	0	0	0	0
chr11	16567550	16571550	TU11502	0	0	0	0	0
chr11	23152926	23156926	TU11503	0	0	0	0	0
chr11	16567550	16571550	TU11505	0	0	0	0	0
chr11	16565022	16569022	TU11506	0	0	0	0	0
chr11	16567550	16571550	TU11507	0	0	0	0	0
chr11	22615513	22619513	TU11508	0	1	0	0	1
chr1	43267371	43271371	TU1151	0	0	0	0	0
chr11	16565022	16569022	TU11510	0	0	0	0	0
chr11	20151779	20155779	TU11513	0	0	0	0	0
chr11	23504722	23508722	TU11515	0	0	0	0	0
chr11	23504722	23508722	TU11517	0	0	0	0	0
chr11	20151779	20155779	TU11520	0	0	0	0	0
chr11	20158051	20162051	TU11522	0	0	0	0	0
chr11	20151779	20155779	TU11524	1	-1	0	0	0
chr11	20144326	20148326	TU11525	0	0	0	0	0
chr11	20144326	20148326	TU11527	0	0	0	0	0
chr1	43285457	43289457	TU1153	0	0	0	0	0
chr11	19560588	19564588	TU11532	0	0	0	0	0
chr11	22291843	22295843	TU11535	0	0	0	0	0
chr11	23510780	23514780	TU11537	0	0	0	0	0
chr11	23511985	23515985	TU11539	0	0	0	0	0
chr1	43275435	43279435	TU1154	1	0	0	0	1
chr11	23510780	23514780	TU11540	0	0	0	0	0
chr11	23216880	23220880	TU11541	0	1	1	0	2
chr11	23511985	23515985	TU11542	0	0	0	0	0
chr11	23216880	23220880	TU11543	0	0	0	0	0
chr11	16642826	16646826	TU11549	0	0	0	0	0
chr1	43285457	43289457	TU1155	0	0	0	0	0
chr11	16640379	16644379	TU11551	-1	0	0	0	1
chr11	16643001	16647001	TU11552	0	0	0	0	0
chr11	23849500	23853500	TU11553	0	0	0	0	0
chr11	22860084	22864084	TU11555	0	0	0	0	0
chr11	23239569	23243569	TU11557	0	0	0	0	0
chr11	23908558	23912558	TU11559	0	0	0	0	0
chr1	43285457	43289457	TU1156	0	0	0	0	0
chr11	23908558	23912558	TU11560	0	0	0	0	0
chr11	23965248	23969248	TU11561	0	0	0	0	0
chr11	23841584	23845584	TU11563	0	0	0	0	0
chr11	23832633	23836633	TU11564	0	0	0	0	0
chr11	23841584	23845584	TU11566	0	0	0	0	0
chr11	23908822	23912822	TU11569	0	0	0	0	0
chr11	23094346	23098346	TU11571	0	0	1	-1	1
chr11	24525420	24529420	TU11574	0	0	0	0	0
chr11	21386752	21390752	TU11575	0	0	0	0	0
chr11	21386752	21390752	TU11577	0	0	0	0	0
chr11	21386752	21390752	TU11578	0	0	0	0	0
chr1	43285457	43289457	TU1158	0	0	0	0	0
chr11	21386752	21390752	TU11580	0	0	0	0	0
chr11	21386752	21390752	TU11582	0	0	0	0	0
chr11	6609962	6613962	TU11583	0	1	1	1	2
chr11	22593869	22597869	TU11585	0	0	0	0	0
chr11	22593869	22597869	TU11586	0	0	0	0	0
chr11	25354490	25358490	TU11587	0	0	0	0	0
chr11	22797431	22801431	TU11588	0	0	0	0	0
chr11	25610674	25614674	TU11589	0	0	0	0	0
chr1	52251142	52255142	TU1159	0	0	0	0	0
chr11	25241144	25245144	TU11590	0	0	0	0	0
chr11	20025575	20029575	TU11593	0	0	0	0	0
chr11	27062944	27066944	TU11594	0	0	0	0	0
chr11	20110588	20114588	TU11595	-1	0	0	0	1
chr11	27062343	27066343	TU11596	0	0	1	0	1
chr11	27062343	27066343	TU11597	0	0	0	1	1
chr1	12400046	12404046	TU116	0	1	0	0	1
chr1	43285457	43289457	TU1160	0	0	0	0	0
chr11	22608412	22612412	TU11603	0	0	0	0	0
chr1	52250809	52254809	TU1161	0	0	0	0	0
chr11	27897977	27901977	TU11617	0	0	0	0	0
chr11	27859365	27863365	TU11620	0	0	0	0	0
chr11	27335244	27339244	TU11621	0	0	0	0	0
chr11	27335244	27339244	TU11623	0	0	0	0	0
chr11	21414153	21418153	TU11626	0	0	0	0	0
chr11	28147106	28151106	TU11628	0	0	0	0	0
chr1	43285457	43289457	TU1163	0	0	0	0	0
chr11	24719007	24723007	TU11631	0	0	0	0	0
chr11	27427357	27431357	TU11632	0	0	0	0	0
chr11	27427816	27431816	TU11634	1	0	0	0	1
chr11	28281367	28285367	TU11637	0	0	0	0	0
chr11	21431616	21435616	TU11639	0	0	0	0	0
chr1	52250809	52254809	TU1164	0	0	0	0	0
chr11	29122521	29126521	TU11640	0	0	1	0	1
chr1	43285457	43289457	TU1165	0	0	0	0	0
chr11	29344212	29348212	TU11659	0	0	0	0	0
chr11	23540626	23544626	TU11661	0	0	0	0	0
chr1	43248544	43252544	TU1167	1	1	-1	0	2
chr11	29520983	29524983	TU11671	0	0	-1	0	1
chr10	128842168	128846168	TU11675	0	0	0	-1	1
chr11	29122560	29126560	TU11682	0	1	1	0	2
chr11	29125628	29129628	TU11683	0	1	1	1	2
chr11	27459299	27463299	TU11684	0	0	0	0	0
chr11	27459299	27463299	TU11685	0	0	0	0	0
chr11	27459299	27463299	TU11686	0	0	0	0	0
chr11	24719007	24723007	TU11687	0	0	0	0	0
chr11	24719007	24723007	TU11688	0	0	0	0	0
chr11	24650460	24654460	TU11689	0	0	0	0	0
chr1	43285457	43289457	TU1169	0	0	0	0	0
chr11	24687897	24691897	TU11690	0	0	0	0	0
chr10	128853816	128857816	TU11691	0	0	0	0	0
chr11	24687897	24691897	TU11692	0	0	0	0	0
chr11	29222681	29226681	TU11693	0	1	0	0	1
chr11	21940553	21944553	TU11694	0	0	0	0	0
chr11	21813784	21817784	TU11696	0	0	0	0	0
chr11	21940553	21944553	TU11699	0	0	0	0	0
chr1	8194430	8198430	TU117	-1	0	1	-1	2
chr11	21940553	21944553	TU11701	0	0	0	0	0
chr11	19944407	19948407	TU11704	0	1	-1	0	1
chr11	19944407	19948407	TU11705	0	0	-1	-1	1
chr11	30315303	30319303	TU11706	0	0	0	0	0
chr1	43285457	43289457	TU1171	0	0	0	0	0
chr11	27176500	27180500	TU11711	1	0	0	0	1
chr11	30374642	30378642	TU11712	0	0	0	0	0
chr11	23069651	23073651	TU11714	0	0	-1	0	1
chr11	30381421	30385421	TU11715	0	0	0	0	0
chr11	23066028	23070028	TU11716	0	0	1	0	1
chr11	19969176	19973176	TU11717	1	-1	0	0	0
chr11	19969176	19973176	TU11718	0	0	0	0	0
chr11	19968497	19972497	TU11719	1	-1	0	-1	1
chr1	43261465	43265465	TU1172	0	0	0	0	0
chr11	23240799	23244799	TU11720	0	0	0	0	0
chr11	23244951	23248951	TU11721	0	0	0	0	0
chr11	23234151	23238151	TU11722	1	0	0	0	1
chr11	31178676	31182676	TU11723	-1	0	0	0	1
chr11	24525489	24529489	TU11724	0	0	0	0	0
chr11	24525489	24529489	TU11725	0	0	0	0	0
chr11	31964726	31968726	TU11734	0	0	0	0	0
chr11	25796629	25800629	TU11739	0	0	0	0	0
chr11	25796629	25800629	TU11740	0	0	0	0	0
chr11	23055111	23059111	TU11741	1	0	0	0	1
chr11	25793345	25797345	TU11742	0	0	0	0	0
chr11	25796629	25800629	TU11744	0	0	0	0	0
chr11	25774677	25778677	TU11746	0	0	0	0	0
chr11	23067339	23071339	TU11747	0	0	0	0	0
chr1	43285457	43289457	TU1175	0	0	0	0	0
chr11	23067339	23071339	TU11750	0	0	0	0	0
chr11	32161968	32165968	TU11751	0	0	0	0	0
chr11	32172082	32176082	TU11763	0	0	0	0	0
chr11	32139436	32143436	TU11765	0	0	0	0	0
chr10	127389068	127393068	TU11769	-1	-1	0	0	2
chr11	32269854	32273854	TU11770	0	0	0	0	0
chr11	23122517	23126517	TU11775	0	0	0	0	0
chr11	23122517	23126517	TU11776	0	0	0	0	0
chr11	23093723	23097723	TU11777	1	0	0	0	1
chr11	23093723	23097723	TU11778	1	0	0	0	1
chr10	127377038	127381038	TU11779	0	0	0	0	0
chr11	27459299	27463299	TU11780	0	0	0	0	0
chr11	32436341	32440341	TU11781	0	0	0	0	0
chr11	23091971	23095971	TU11788	0	0	0	0	0
chr11	27226739	27230739	TU11789	0	0	0	0	0
chr11	27226078	27230078	TU11791	0	1	1	0	2
chr11	25775096	25779096	TU11792	0	0	0	0	0
chr11	27226078	27230078	TU11793	0	0	0	0	0
chr11	25775096	25779096	TU11794	0	0	0	0	0
chr11	27226078	27230078	TU11795	0	1	0	1	2
chr11	25793345	25797345	TU11796	0	0	0	0	0
chr11	27227312	27231312	TU11798	0	0	0	0	0
chr11	27240415	27244415	TU11799	0	0	0	0	0
chr1	7204484	7208484	TU118	0	0	1	0	1
chr11	31801341	31805341	TU11800	0	0	0	0	0
chr11	31799836	31803836	TU11801	0	0	-1	-1	1
chr11	33025296	33029296	TU11802	0	0	0	0	0
chr11	33025296	33029296	TU11803	0	0	0	0	0
chr11	33010163	33014163	TU11804	0	0	0	0	0
chr11	33010163	33014163	TU11805	0	0	0	0	0
chr11	32637865	32641865	TU11806	0	0	0	0	0
chr11	32640439	32644439	TU11807	0	0	0	0	0
chr11	33046736	33050736	TU11825	0	0	0	0	0
chr11	33072234	33076234	TU11826	0	0	-1	0	1
chr11	33072234	33076234	TU11827	0	0	-1	0	1
chr11	33072234	33076234	TU11828	0	0	-1	0	1
chr11	33045726	33049726	TU11829	0	0	0	0	0
chr11	30695393	30699393	TU11838	0	0	0	0	0
chr11	33938318	33942318	TU11840	0	0	0	0	0
chr11	33919160	33923160	TU11842	0	0	0	0	0
chr11	33590079	33594079	TU11843	0	0	0	-1	1
chr11	33762318	33766318	TU11845	0	0	0	0	0
chr11	33870248	33874248	TU11847	0	0	0	0	0
chr11	33061239	33065239	TU11848	-1	0	0	0	1
chr11	33061239	33065239	TU11849	0	0	0	0	0
chr11	33061239	33065239	TU11850	0	0	0	0	0
chr11	35146107	35150107	TU11852	0	0	0	0	0
chr11	34096604	34100604	TU11853	0	0	0	0	0
chr11	35673224	35677224	TU11855	0	0	0	0	0
chr11	35346878	35350878	TU11858	0	0	0	0	0
chr11	22969267	22973267	TU11863	0	0	0	0	0
chr11	34370127	34374127	TU11864	1	0	0	0	1
chr11	34370127	34374127	TU11865	0	0	0	0	0
chr11	35969565	35973565	TU11875	0	-1	1	0	1
chr11	37480618	37484618	TU11876	0	0	0	0	0
chr11	35082433	35086433	TU11878	0	0	0	0	0
chr11	35739994	35743994	TU11879	0	-1	0	0	1
chr11	25774677	25778677	TU11880	0	0	0	0	0
chr11	37950792	37954792	TU11882	0	0	0	0	0
chr11	39387448	39391448	TU11888	0	0	0	0	0
chr11	40651510	40655510	TU11892	0	0	0	0	0
chr11	40492199	40496199	TU11893	0	0	0	0	0
chr11	37591012	37595012	TU11899	0	0	0	0	0
chr1	53986705	53990705	TU1190	0	0	0	0	0
chr11	37547547	37551547	TU11900	0	0	0	0	0
chr11	38487650	38491650	TU11901	0	0	0	0	0
chr11	40757784	40761784	TU11903	0	0	0	0	0
chr11	40757784	40761784	TU11904	0	0	0	0	0
chr11	26572833	26576833	TU11905	0	0	0	0	0
chr11	41428292	41432292	TU11906	0	0	0	0	0
chr11	41461276	41465276	TU11909	0	0	0	0	0
chr11	41224990	41228990	TU11912	0	0	0	-1	1
chr11	41352404	41356404	TU11920	0	0	0	0	0
chr11	41352404	41356404	TU11923	0	0	0	0	0
chr11	4756707	4760707	TU11927	-1	-1	0	0	2
chr11	4829437	4833437	TU11937	0	0	1	0	1
chr11	42791189	42795189	TU11947	0	0	0	0	0
chr11	4842980	4846980	TU11950	0	-1	0	-1	2
chr11	4843809	4847809	TU11952	0	0	0	0	0
chr11	42788041	42792041	TU11954	0	0	0	0	0
chr11	43448593	43452593	TU11956	0	0	0	0	0
chr11	41497173	41501173	TU11957	0	0	0	0	0
chr11	42776169	42780169	TU11972	0	0	0	0	0
chr11	21258259	21262259	TU11975	1	0	0	0	1
chr11	43494637	43498637	TU11978	0	0	0	0	0
chr1	53710874	53714874	TU1198	0	0	0	0	0
chr11	43424556	43428556	TU11989	1	0	0	0	1
chr11	44184336	44188336	TU11994	0	0	0	0	0
chr11	43414552	43418552	TU11996	0	0	0	0	0
chr11	44024570	44028570	TU11997	0	0	0	0	0
chr11	44420796	44424796	TU11998	0	0	-1	0	1
chr1	6150472	6154472	TU12	0	0	0	0	0
chr1	12675579	12679579	TU120	0	0	0	0	0
chr11	44440463	44444463	TU12004	0	0	0	1	1
chr11	44423539	44427539	TU12007	0	0	-1	-1	1
chr11	45030248	45034248	TU12015	0	0	0	0	0
chr11	45680787	45684787	TU12016	0	0	0	0	0
chr11	43230900	43234900	TU12017	0	0	0	0	0
chr11	45030248	45034248	TU12018	0	0	0	0	0
chr11	29692184	29696184	TU12020	1	-1	-1	-1	1
chr11	29170677	29174677	TU12022	-1	0	0	-1	2
chr11	45408866	45412866	TU12024	0	0	0	0	0
chr11	45408866	45412866	TU12025	0	0	0	0	0
chr11	45359936	45363936	TU12026	1	0	0	0	1
chr11	21291900	21295900	TU12027	0	-1	0	0	1
chr11	21247597	21251597	TU12028	1	0	0	0	1
chr11	44443501	44447501	TU12029	0	-1	-1	-1	2
chr11	44442574	44446574	TU12030	0	0	0	0	0
chr11	44437420	44441420	TU12031	0	-1	-1	-1	2
chr11	44443501	44447501	TU12032	0	0	0	0	0
chr11	29680655	29684655	TU12034	0	0	0	0	0
chr11	29684252	29688252	TU12035	0	-1	0	0	1
chr11	29679890	29683890	TU12036	1	0	0	0	1
chr11	46177543	46181543	TU12037	0	0	0	0	0
chr11	45639653	45643653	TU12044	0	0	0	0	0
chr11	45639653	45643653	TU12045	0	0	0	0	0
chr11	45953571	45957571	TU12046	-1	0	0	-1	2
chr11	44142065	44146065	TU12058	0	0	0	0	0
chr11	46655440	46659440	TU12063	0	-1	0	0	1
chr11	46653018	46657018	TU12064	0	0	0	-1	1
chr11	45648228	45652228	TU12065	0	0	0	0	0
chr11	46043024	46047024	TU12067	0	0	0	0	0
chr11	40629958	40633958	TU12072	0	0	0	0	0
chr11	40626265	40630265	TU12073	0	0	0	0	0
chr11	47378833	47382833	TU12074	0	0	0	0	0
chr11	40624383	40628383	TU12075	0	0	0	0	0
chr11	40624383	40628383	TU12076	0	0	0	0	0
chr11	40624383	40628383	TU12077	0	0	0	1	1
chr11	40624383	40628383	TU12078	0	0	0	0	0
chr11	40629958	40633958	TU12079	0	0	0	0	0
chr11	46569317	46573317	TU12080	0	0	-1	0	1
chr11	40629958	40633958	TU12081	0	0	0	0	0
chr11	46560812	46564812	TU12083	0	0	1	0	1
chr11	40624383	40628383	TU12084	0	0	0	0	0
chr11	40629958	40633958	TU12085	0	0	0	0	0
chr11	48712621	48716621	TU12087	0	0	0	0	0
chr11	40629958	40633958	TU12088	0	0	0	0	0
chr11	40629958	40633958	TU12089	0	0	0	0	0
chr1	52803572	52807572	TU1209	0	0	0	0	0
chr11	40629958	40633958	TU12090	0	0	0	0	0
chr11	33511357	33515357	TU12091	0	0	0	1	1
chr11	48775157	48779157	TU12092	-1	0	0	0	1
chr11	48779407	48783407	TU12093	0	-1	0	-1	2
chr11	48758453	48762453	TU12094	0	0	0	0	0
chr11	48763111	48767111	TU12095	0	0	0	0	0
chr11	48797442	48801442	TU12097	0	0	0	0	0
chr1	10358039	10362039	TU121	0	1	0	0	1
chr1	52811879	52815879	TU1210	0	0	0	0	0
chr11	26030162	26034162	TU12101	0	-1	0	0	1
chr11	26030162	26034162	TU12103	0	0	0	0	0
chr11	26030162	26034162	TU12105	0	0	0	0	0
chr11	25934182	25938182	TU12106	0	0	0	0	0
chr11	25781570	25785570	TU12108	0	0	0	0	0
chr11	25787523	25791523	TU12111	1	0	0	0	1
chr11	26030162	26034162	TU12112	0	0	0	0	0
chr11	25977940	25981940	TU12113	0	0	0	0	0
chr11	25984814	25988814	TU12114	0	0	0	0	0
chr11	33527363	33531363	TU12115	0	0	1	0	1
chr11	29587945	29591945	TU12116	0	0	0	0	0
chr11	25770954	25774954	TU12117	0	0	0	0	0
chr11	29583988	29587988	TU12118	0	0	0	1	1
chr11	29587945	29591945	TU12119	0	0	0	0	0
chr11	26030162	26034162	TU12120	0	0	0	0	0
chr11	29645977	29649977	TU12121	0	0	0	0	0
chr11	26030162	26034162	TU12122	0	0	0	0	0
chr11	29642723	29646723	TU12123	0	0	0	0	0
chr11	26031752	26035752	TU12125	0	0	0	0	0
chr11	29642195	29646195	TU12126	0	0	0	0	0
chr11	26031752	26035752	TU12127	0	0	0	0	0
chr11	29583988	29587988	TU12128	0	0	0	0	0
chr11	25781570	25785570	TU12129	0	0	0	0	0
chr11	29583988	29587988	TU12131	0	0	0	0	0
chr11	26030162	26034162	TU12132	0	0	0	0	0
chr11	26030162	26034162	TU12135	0	0	0	0	0
chr11	25897048	25901048	TU12138	0	0	0	0	0
chr11	49241908	49245908	TU12142	0	0	0	0	0
chr11	45652005	45656005	TU12144	0	0	0	0	0
chr11	45656599	45660599	TU12146	-1	0	0	0	1
chr1	54438141	54442141	TU1215	0	0	0	0	0
chr11	49264789	49268789	TU12155	0	0	0	0	0
chr11	48832363	48836363	TU12156	0	0	0	0	0
chr11	48756274	48760274	TU12167	0	0	0	0	0
chr11	48756274	48760274	TU12169	0	0	0	0	0
chr11	48313530	48317530	TU12173	0	0	0	0	0
chr11	48313530	48317530	TU12175	0	0	0	0	0
chr11	48313530	48317530	TU12176	0	0	0	0	0
chr11	43746947	43750947	TU12177	0	0	0	1	1
chr11	49714230	49718230	TU12181	0	0	0	0	0
chr11	50003911	50007911	TU12191	0	0	0	0	0
chr11	45624123	45628123	TU12193	0	-1	0	0	1
chr11	45665725	45669725	TU12194	0	0	0	0	0
chr11	50344440	50348440	TU12195	0	0	0	0	0
chr1	10357154	10361154	TU122	0	0	0	0	0
chr1	53744350	53748350	TU1220	0	0	0	0	0
chr11	50323928	50327928	TU12201	0	0	0	0	0
chr11	47861143	47865143	TU12202	0	0	0	0	0
chr11	50323928	50327928	TU12204	0	0	0	0	0
chr11	47861143	47865143	TU12205	0	0	0	0	0
chr11	47861143	47865143	TU12206	0	0	0	0	0
chr11	47861143	47865143	TU12207	0	0	0	0	0
chr11	47861143	47865143	TU12208	0	0	0	0	0
chr11	45876094	45880094	TU12209	0	1	0	0	1
chr11	47861143	47865143	TU12210	0	0	0	0	0
chr11	47861143	47865143	TU12211	0	0	0	0	0
chr11	47861143	47865143	TU12212	0	0	0	0	0
chr11	47861143	47865143	TU12213	0	0	0	0	0
chr11	47867683	47871683	TU12214	0	0	0	0	0
chr11	47861143	47865143	TU12215	0	0	0	0	0
chr11	47861143	47865143	TU12216	0	0	0	0	0
chr11	47861143	47865143	TU12217	0	0	0	0	0
chr11	47861143	47865143	TU12218	0	0	0	0	0
chr11	47861143	47865143	TU12219	0	0	0	0	0
chr11	43681618	43685618	TU12225	0	0	0	0	0
chr1	53368264	53372264	TU1223	0	1	0	0	1
chr11	43707987	43711987	TU12231	0	-1	0	-1	2
chr11	50801347	50805347	TU12232	-1	-1	-1	-1	3
chr11	51470178	51474178	TU12238	0	0	-1	0	1
chr1	53368264	53372264	TU1224	0	1	0	0	1
chr11	51436466	51440466	TU12244	0	-1	0	0	1
chr11	50465894	50469894	TU12247	0	0	0	0	0
chr11	50469161	50473161	TU12248	0	-1	0	0	1
chr11	40735772	40739772	TU12249	0	0	0	0	0
chr1	53368264	53372264	TU1226	0	1	0	0	1
chr11	51794403	51798403	TU12261	0	0	0	0	0
chr11	51626538	51630538	TU12262	0	0	0	0	0
chr11	51794403	51798403	TU12264	0	0	0	0	0
chr11	33162230	33166230	TU12274	0	-1	0	-1	2
chr11	51980934	51984934	TU12279	0	0	0	0	0
chr1	53368351	53372351	TU1228	0	0	0	0	0
chr11	51884268	51888268	TU12281	0	0	0	0	0
chr11	51886925	51890925	TU12282	1	0	0	0	1
chr11	51886925	51890925	TU12283	0	0	0	0	0
chr11	51218415	51222415	TU12288	0	0	0	0	0
chr1	53368264	53372264	TU1229	0	1	0	0	1
chr11	51218415	51222415	TU12290	0	0	-1	0	1
chr11	51218415	51222415	TU12292	0	0	0	0	0
chr11	51217749	51221749	TU12293	0	0	0	0	0
chr11	51174321	51178321	TU12294	0	0	0	0	0
chr11	51218415	51222415	TU12295	0	0	0	0	0
chr11	51218415	51222415	TU12296	0	0	0	0	0
chr11	51172734	51176734	TU12297	-1	-1	-1	-1	3
chr11	52156216	52160216	TU12298	0	1	0	0	1
chr1	7618914	7622914	TU123	0	1	1	0	2
chr11	52322012	52326012	TU12301	0	0	0	0	0
chr11	52125762	52129762	TU12307	0	0	0	0	0
chr11	52355683	52359683	TU12308	0	0	0	0	0
chr11	51699671	51703671	TU12309	0	0	0	0	0
chr11	51542806	51546806	TU12311	0	0	0	0	0
chr11	51539832	51543832	TU12312	0	0	0	0	0
chr11	51539020	51543020	TU12313	0	0	0	0	0
chr11	51542661	51546661	TU12314	0	0	0	0	0
chr11	51539449	51543449	TU12315	0	0	0	0	0
chr11	52356677	52360677	TU12322	0	0	0	1	1
chr11	52357333	52361333	TU12324	0	0	0	0	0
chr11	53247849	53251849	TU12329	0	0	0	0	0
chr1	38454242	38458242	TU1235	0	0	0	0	0
chr11	50130155	50134155	TU12368	0	0	0	0	0
chr1	45561204	45565204	TU1237	0	0	0	0	0
chr11	53751119	53755119	TU12380	0	0	0	0	0
chr11	53751119	53755119	TU12381	0	0	0	0	0
chr11	53302125	53306125	TU12383	0	0	0	0	0
chr11	53302125	53306125	TU12385	0	0	0	0	0
chr11	29566190	29570190	TU12386	1	0	0	0	1
chr1	7480048	7484048	TU124	1	0	1	1	2
chr11	29600510	29604510	TU12400	0	0	0	0	0
chr11	53926695	53930695	TU12401	0	0	1	1	1
chr11	53868947	53872947	TU12402	0	0	1	1	1
chr11	53812600	53816600	TU12403	0	0	0	0	0
chr11	53857551	53861551	TU12404	0	0	0	0	0
chr11	53811737	53815737	TU12405	0	0	0	0	0
chr11	46779143	46783143	TU12412	-1	-1	0	0	2
chr11	51596097	51600097	TU12413	0	0	0	0	0
chr11	51596097	51600097	TU12414	0	0	0	0	0
chr11	51596097	51600097	TU12417	0	0	0	0	0
chr1	54946527	54950527	TU1242	0	0	0	0	0
chr11	29605381	29609381	TU12421	0	1	0	0	1
chr11	54259764	54263764	TU12423	0	0	0	0	0
chr11	29643427	29647427	TU12428	0	0	0	0	0
chr11	46725456	46729456	TU12429	0	0	0	0	0
chr1	51612785	51616785	TU1245	0	0	0	0	0
chr11	55120776	55124776	TU12461	0	0	0	-1	1
chr11	50141706	50145706	TU12468	0	0	0	0	0
chr11	55373457	55377457	TU12470	0	0	0	0	0
chr11	55382944	55386944	TU12472	0	0	0	0	0
chr1	54568463	54572463	TU1249	0	0	0	0	0
chr1	13064402	13068402	TU125	0	0	0	0	0
chr11	56748367	56752367	TU12501	0	0	0	0	0
chr11	56646103	56650103	TU12502	0	0	0	0	0
chr11	55896630	55900630	TU12505	0	0	0	0	0
chr11	54857435	54861435	TU12528	0	0	0	0	0
chr11	57561487	57565487	TU12529	0	0	0	0	0
chr11	57440637	57444637	TU12532	0	0	0	0	0
chr11	57540914	57544914	TU12537	0	0	0	0	0
chr11	57540914	57544914	TU12538	0	0	0	-1	1
chr1	45555242	45559242	TU1254	0	0	0	0	0
chr11	57484067	57488067	TU12553	0	0	0	0	0
chr11	57966911	57970911	TU12558	1	1	0	0	2
chr11	57488351	57492351	TU12559	0	0	0	0	0
chr1	51618688	51622688	TU1256	0	0	0	0	0
chr11	57799446	57803446	TU12564	0	0	0	0	0
chr11	57795803	57799803	TU12565	0	0	0	0	0
chr11	57794174	57798174	TU12566	0	0	1	1	1
chr11	57970966	57974966	TU12567	0	0	0	0	0
chr11	57502068	57506068	TU12568	1	0	0	0	1
chr11	57558471	57562471	TU12570	0	0	-1	0	1
chr11	57554768	57558768	TU12571	0	0	-1	-1	1
chr11	57554768	57558768	TU12573	0	0	-1	-1	1
chr11	57877563	57881563	TU12592	-1	0	0	0	1
chr11	57880235	57884235	TU12593	0	0	0	0	0
chr11	57880235	57884235	TU12594	0	0	0	0	0
chr11	57876416	57880416	TU12596	0	0	0	0	0
chr11	57880235	57884235	TU12598	0	0	0	0	0
chr11	57859300	57863300	TU12599	0	0	0	0	0
chr1	13060545	13064545	TU126	-1	0	1	0	1
chr11	57880235	57884235	TU12600	0	0	0	0	0
chr11	57880235	57884235	TU12602	0	0	0	0	0
chr11	57980244	57984244	TU12605	0	0	0	0	0
chr11	57991032	57995032	TU12606	0	0	0	0	0
chr11	58551191	58555191	TU12609	0	0	0	0	0
chr1	44754606	44758606	TU1261	0	0	0	0	0
chr11	59142302	59146302	TU12624	0	0	0	0	0
chr11	57911976	57915976	TU12625	0	0	0	0	0
chr1	45051640	45055640	TU1263	0	0	0	0	0
chr11	58084491	58088491	TU12636	0	0	0	0	0
chr11	59226503	59230503	TU12637	0	1	1	1	2
chr11	54833245	54837245	TU12642	0	0	1	0	1
chr11	54850123	54854123	TU12643	1	0	-1	0	1
chr11	54825863	54829863	TU12645	1	0	0	1	2
chr1	44754606	44758606	TU1265	0	0	0	1	1
chr11	59231866	59235866	TU12653	0	0	0	-1	1
chr11	54865775	54869775	TU12658	-1	0	1	-1	2
chr11	33472151	33476151	TU12660	0	0	0	-1	1
chr11	57940780	57944780	TU12662	0	0	0	0	0
