#Chrom	Start	End	TransposableElementTranscript	TransposableElementSymbol	Strand	2-cell	Morula	ICM	TE
chr1	43285457	43289457	TU1153	G602	-	0	0	0	0
chr1	43285457	43289457	TU1155	G602	-	0	0	0	0
chr1	43285457	43289457	TU1156	G602	-	0	0	0	0
chr1	43285457	43289457	TU1158	G602	-	0	0	0	0
chr1	43285457	43289457	TU1160	G602	-	0	0	0	0
chr1	43285457	43289457	TU1163	G602	-	0	0	0	0
chr1	43285457	43289457	TU1165	G602	-	0	0	0	0
chr1	43285457	43289457	TU1169	G602	-	0	0	0	0
chr1	43285457	43289457	TU1171	G602	-	0	0	0	0
chr1	43285457	43289457	TU1175	G602	-	0	0	0	0
chr1	43560405	43564405	TU1079	G569	-	0	0	-1	-1
chr1	43602147	43606147	TU971	G510	-	0	0	0	0
chr1	43915372	43919372	TU1001	G524	-	0	0	0	0
chr1	43931851	43935851	TU1000	G523	-	-1	0	1	0
chr1	44035483	44039483	TU994	G520	+	0	0	0	0
chr1	44538137	44542137	TU1059	G553	-	0	0	0	0
chr1	44754606	44758606	TU1261	G652	+	0	0	0	0
chr1	44754606	44758606	TU1265	G652	+	0	0	0	1
chr1	44820312	44824312	TU1396	G707	-	1	1	0	1
chr1	44820312	44824312	TU1398	G707	-	0	0	0	0
chr1	44822456	44826456	TU1397	G707	-	0	1	0	0
chr1	44822456	44826456	TU1399	G707	-	0	0	0	0
chr1	44859817	44863817	TU1360	G694	-	0	0	0	0
chr1	45051640	45055640	TU1263	G652	+	0	0	0	0
chr1	45555242	45559242	TU1254	G635	+	0	0	0	0
chr1	45561204	45565204	TU1237	G635	+	0	0	0	0
chr1	45732637	45736637	TU1071	G562	+	0	1	0	0
chr1	45734872	45738872	TU1070	G562	+	1	1	0	0
chr1	45770125	45774125	TU1062	G556	+	0	0	0	0
chr1	46052089	46056089	TU1076	G566	+	0	0	0	0
chr1	46054253	46058253	TU1075	G566	+	-1	0	0	0
chr1	46415183	46419183	TU2167	G1062	-	0	0	0	0
chr1	46482698	46486698	TU1985	G988	+	0	0	0	0
chr1	46482698	46486698	TU1986	G988	+	0	0	0	0
chr1	46482698	46486698	TU1988	G988	+	0	0	0	0
chr1	47151132	47155132	TU1103	G582	+	0	0	0	0
chr1	47151132	47155132	TU1104	G582	+	0	0	0	0
chr1	47151132	47155132	TU1106	G582	+	0	0	0	0
chr1	47151132	47155132	TU1108	G582	+	0	0	0	0
chr1	47151132	47155132	TU1110	G582	+	-1	0	0	0
chr1	47187740	47191740	TU1112	G582	+	-1	0	0	0
chr1	47249887	47253887	TU1111	G583	+	0	0	0	0
chr1	47283280	47287280	TU1107	G583	+	0	0	0	0
chr1	47461797	47465797	TU1074	G565	+	0	0	0	0
chr1	47741301	47745301	TU1073	G564	-	0	0	0	0
chr1	47747628	47751628	TU1084	G571	-	0	0	0	0
chr1	47747628	47751628	TU1085	G571	-	0	0	0	0
chr1	48426824	48430824	TU1100	G580	+	0	-1	0	0
chr1	48426824	48430824	TU1101	G580	+	0	0	0	0
chr1	48505771	48509771	TU1126	G589	-	0	0	0	0
chr1	49295606	49299606	TU1088	G573	-	0	0	0	0
chr1	49295606	49299606	TU1090	G573	-	0	0	0	0
chr1	49934298	49938298	TU1093	G576	-	0	0	0	0
chr1	50280784	50284784	TU1092	G575	+	0	0	0	1
chr1	50280784	50284784	TU1094	G575	+	0	0	0	0
chr1	50280784	50284784	TU1095	G575	+	0	0	0	0
chr1	50427754	50431754	TU1317	G677	-	1	0	0	0
chr1	50482541	50486541	TU1295	G669	-	0	0	0	0
chr1	50483078	50487078	TU1312	G677	-	0	0	0	0
chr1	50483078	50487078	TU1313	G677	-	0	0	0	0
chr1	50483078	50487078	TU1314	G677	-	0	0	0	0
chr1	50483078	50487078	TU1315	G677	-	0	0	0	0
chr1	50483078	50487078	TU1316	G677	-	0	0	0	0
chr1	50710678	50714678	TU1123	G588	+	0	0	0	0
chr1	50710678	50714678	TU1125	G588	+	0	0	0	0
chr1	51257390	51261390	TU1097	G578	+	0	0	0	0
chr1	51588628	51592628	TU1142	G598	-	1	0	1	0
chr1	51588628	51592628	TU1143	G598	-	1	0	0	0
chr1	51612785	51616785	TU1245	G640	-	0	0	0	0
chr1	51618688	51622688	TU1256	G648	-	0	0	0	0
chr1	51627655	51631655	TU1141	G598	-	0	0	0	0
chr1	51807617	51811617	TU1647	G836	-	0	0	0	0
chr1	51910714	51914714	TU1658	G843	-	0	0	0	0
chr1	51914267	51918267	TU1130	G593	+	0	0	0	0
chr1	51918745	51922745	TU1136	G596	-	0	0	0	0
chr1	52250809	52254809	TU1161	G605	+	0	0	0	0
chr1	52250809	52254809	TU1164	G605	+	0	0	0	0
chr1	52251142	52255142	TU1159	G605	+	0	0	0	0
chr1	52368550	52372550	TU1140	G597	+	0	0	0	-1
chr1	52429763	52433763	TU1128	G591	-	0	0	0	0
chr1	52803572	52807572	TU1209	G623	-	0	0	0	0
chr1	52811879	52815879	TU1210	G623	-	0	0	0	0
chr1	52917035	52921035	TU1319	G680	-	0	-1	1	-1
chr1	53368264	53372264	TU1223	G629	-	0	1	0	0
chr1	53368264	53372264	TU1224	G629	-	0	1	0	0
chr1	53368264	53372264	TU1226	G629	-	0	1	0	0
chr1	53368264	53372264	TU1229	G629	-	0	1	0	0
chr1	53368351	53372351	TU1228	G629	-	0	0	0	0
chr1	53710874	53714874	TU1198	G620	+	0	0	0	0
chr1	53744350	53748350	TU1220	G628	+	0	0	0	0
chr1	53986705	53990705	TU1190	G613	+	0	0	0	0
chr1	54393425	54397425	TU1291	G666	-	0	0	0	-1
chr1	54438141	54442141	TU1215	G626	+	0	0	0	0
chr1	54568463	54572463	TU1249	G644	+	0	0	0	0
chr1	54887813	54891813	TU1388	G704	+	0	0	0	0
chr1	54887813	54891813	TU1406	G704	+	0	0	0	0
chr1	54890945	54894945	TU1403	G704	+	0	0	0	0
chr1	54890945	54894945	TU1404	G704	+	0	0	0	0
chr1	54890945	54894945	TU1405	G704	+	0	0	0	0
chr1	54899695	54903695	TU1409	G704	+	0	0	0	0
chr1	54945904	54949904	TU1386	G703	+	-1	-1	-1	-1
chr1	54946527	54950527	TU1242	G638	+	0	0	0	0
chr1	54966404	54970404	TU1296	G676	-	0	0	0	0
chr1	54966404	54970404	TU1307	G676	-	0	0	0	0
chr1	54966404	54970404	TU1310	G676	-	0	0	0	0
chr1	54969792	54973792	TU1300	G676	-	0	0	0	0
chr1	54969792	54973792	TU1304	G676	-	0	0	0	0
chr1	55132161	55136161	TU1496	G755	-	0	0	0	0
chr1	55441683	55445683	TU1276	G657	+	0	0	1	1
chr1	55921579	55925579	TU1346	G692	+	0	0	0	0
chr1	55921579	55925579	TU1351	G692	+	0	0	0	0
chr1	55921579	55925579	TU1352	G692	+	0	0	0	0
chr1	55921579	55925579	TU1357	G692	+	0	0	0	0
chr1	55921579	55925579	TU1359	G692	+	0	0	0	0
chr1	55925207	55929207	TU1344	G692	+	0	0	0	0
chr1	55925207	55929207	TU1348	G692	+	0	0	0	0
chr1	55925207	55929207	TU1354	G692	+	0	0	0	0
chr1	55925207	55929207	TU1358	G692	+	0	0	0	0
chr1	55950704	55954704	TU1356	G692	+	0	0	0	0
chr1	55958648	55962648	TU1349	G692	+	0	0	0	0
chr1	55958648	55962648	TU1353	G692	+	0	0	0	0
chr1	56081391	56085391	TU1289	G664	-	0	0	0	0
chr1	56089721	56093721	TU1286	G664	-	0	0	0	0
chr1	56089721	56093721	TU1287	G664	-	0	0	0	0
chr1	56089721	56093721	TU1288	G664	-	0	0	0	0
chr1	56637401	56641401	TU1301	G670	-	0	0	0	0
chr1	56637401	56641401	TU1305	G670	-	0	0	0	0
chr1	56997323	57001323	TU1566	G799	-	0	0	0	0
chr1	57106994	57110994	TU1281	G660	+	0	0	0	0
chr1	57360765	57364765	TU1309	G678	-	0	0	1	-1
chr1	57375559	57379559	TU1302	G678	-	0	0	0	0
chr1	57375559	57379559	TU1306	G678	-	0	0	0	0
chr1	57428860	57432860	TU1453	G722	+	0	0	0	0
chr1	57431317	57435317	TU1454	G722	+	0	1	1	0
chr1	57467514	57471514	TU1461	G738	+	0	1	0	0
chr1	57471419	57475419	TU1674	G854	-	0	0	0	0
chr1	57756773	57760773	TU1293	G667	-	0	0	0	0
chr1	57907951	57911951	TU1375	G701	-	0	0	0	-1
chr1	58386944	58390944	TU1523	G774	-	0	0	-1	0
chr1	58389767	58393767	TU1516	G770	+	0	1	0	0
chr1	58485857	58489857	TU1400	G708	+	0	0	0	0
chr1	58503117	58507117	TU1455	G733	+	0	0	0	0
chr1	58503427	58507427	TU1458	G735	+	1	-1	1	0
chr1	58508566	58512566	TU1456	G733	+	0	0	-1	0
chr1	58593048	58597048	TU1412	G714	-	0	-1	0	0
chr1	58627974	58631974	TU1345	G693	+	0	-1	0	0
chr1	58760015	58764015	TU1364	G698	+	0	0	1	1
chr1	58767729	58771729	TU1440	G727	-	0	0	0	0
chr1	58767729	58771729	TU1441	G727	-	0	0	0	0
chr1	58824215	58828215	TU1362	G696	-	0	0	0	0
chr1	58858431	58862431	TU1410	G711	-	1	0	0	0
chr1	58865230	58869230	TU1408	G711	-	0	0	0	0
chr1	58938984	58942984	TU1634	G828	-	0	-1	0	-1
chr1	59376809	59380809	TU1469	G742	+	0	0	0	0
chr1	59376809	59380809	TU1471	G742	+	0	0	0	0
chr1	59376809	59380809	TU1472	G742	+	0	0	0	0
chr1	59376809	59380809	TU1473	G742	+	0	0	0	0
chr1	59503328	59507328	TU1443	G728	+	0	0	0	0
chr1	59503328	59507328	TU1444	G728	+	0	0	0	0
chr1	59503328	59507328	TU1446	G728	+	0	0	0	0
chr1	59516020	59520020	TU1438	G725	+	0	0	0	-1
chr1	59659179	59663179	TU1548	G787	+	0	0	-1	-1
chr1	59725758	59729758	TU1460	G737	+	0	-1	0	0
chr1	59764421	59768421	TU1806	G924	+	0	0	0	0
chr1	59824583	59828583	TU1833	G931	-	1	0	0	0
chr1	59824898	59828898	TU1835	G931	-	0	0	0	0
chr1	59946112	59950112	TU1922	G966	-	0	0	0	0
chr1	59946112	59950112	TU1925	G966	-	0	0	0	0
chr1	59946112	59950112	TU1927	G966	-	0	0	0	0
chr1	59946112	59950112	TU1929	G966	-	0	0	0	0
chr1	60036606	60040606	TU1818	G930	+	-1	0	0	0
chr1	60036606	60040606	TU1820	G930	+	0	0	0	0
chr1	60036606	60040606	TU1823	G930	+	0	0	0	0
chr1	60036606	60040606	TU1825	G930	+	0	0	0	0
chr1	60036606	60040606	TU1827	G930	+	0	0	0	0
chr1	60036606	60040606	TU1830	G930	+	0	0	0	0
chr1	60036606	60040606	TU1832	G930	+	0	0	0	0
chr1	60067698	60071698	TU2463	G1213	-	0	0	0	0
chr1	60089652	60093652	TU1834	G930	+	0	0	0	0
chr1	60544156	60548156	TU1959	G980	+	0	0	0	0
chr1	60544156	60548156	TU1960	G980	+	0	0	0	0
chr1	60544156	60548156	TU1961	G980	+	0	0	0	0
chr1	60544156	60548156	TU1964	G980	+	0	0	0	0
chr1	60544156	60548156	TU1966	G980	+	0	0	0	0
chr1	60544156	60548156	TU1967	G980	+	0	0	0	0
chr1	60544156	60548156	TU1968	G980	+	0	0	0	0
chr1	60544156	60548156	TU2010	G980	+	0	0	0	0
chr1	60560706	60564706	TU1969	G980	+	0	1	-1	0
chr1	60582391	60586391	TU1963	G980	+	0	0	1	0
chr1	60607119	60611119	TU2016	G1009	+	0	0	0	0
chr1	60649091	60653091	TU2032	G1017	+	0	0	0	0
chr1	60715513	60719513	TU2014	G1008	+	0	0	-1	-1
chr1	60784435	60788435	TU1512	G766	+	0	1	1	0
chr1	60789619	60793619	TU1532	G779	-	0	0	1	0
chr1	60789619	60793619	TU1534	G779	-	0	1	1	1
chr1	60919222	60923222	TU1494	G754	+	0	0	0	0
chr1	61030100	61034100	TU1522	G772	+	0	0	0	0
chr1	61045604	61049604	TU1519	G772	+	0	0	0	0
chr1	61055606	61059606	TU1520	G772	+	0	0	0	0
chr1	61299852	61303852	TU1574	G805	+	0	0	0	0
chr1	61299852	61303852	TU1575	G805	+	0	0	0	0
chr1	61299852	61303852	TU1576	G805	+	0	0	0	0
chr1	61299852	61303852	TU1577	G805	+	0	0	0	0
chr1	61309117	61313117	TU1589	G811	+	0	0	0	0
chr1	61472817	61476817	TU1507	G763	+	1	0	0	0
chr1	61481379	61485379	TU1504	G761	-	0	0	0	0
chr1	61520872	61524872	TU1502	G760	+	0	0	0	0
chr1	62134146	62138146	TU1738	G887	-	1	0	0	0
chr1	62174748	62178748	TU1740	G887	-	0	0	0	0
chr1	62174748	62178748	TU1743	G887	-	0	0	0	0
chr1	62175011	62179011	TU1741	G887	-	0	0	0	0
chr1	62534353	62538353	TU1561	G797	-	0	1	1	0
chr1	62539294	62543294	TU1562	G797	-	0	0	0	0
chr1	62539294	62543294	TU1563	G797	-	0	0	0	0
chr1	63004438	63008438	TU1541	G784	+	0	0	0	0
chr1	63004438	63008438	TU1542	G784	+	0	0	0	0
chr1	63004438	63008438	TU1543	G784	+	0	0	0	0
chr1	63004438	63008438	TU1544	G784	+	0	0	0	0
chr1	63112658	63116658	TU1734	G885	+	0	0	0	0
chr1	63113077	63117077	TU1736	G885	+	0	-1	1	1
chr1	63120185	63124185	TU1533	G780	+	0	0	0	0
chr1	63131411	63135411	TU1703	G862	-	-1	-1	-1	-1
chr1	63132076	63136076	TU1700	G862	-	0	0	0	0
chr1	63137007	63141007	TU1550	G789	+	0	-1	-1	0
chr1	63137121	63141121	TU1694	G862	-	0	0	0	0
chr1	63138373	63142373	TU1689	G862	-	0	0	0	0
chr1	63138373	63142373	TU1690	G862	-	0	0	0	0
chr1	63138373	63142373	TU1691	G862	-	0	0	0	0
chr1	63138373	63142373	TU1692	G862	-	0	0	0	0
chr1	63138373	63142373	TU1695	G862	-	0	0	0	0
chr1	63138373	63142373	TU1698	G862	-	0	0	0	0
chr1	63138373	63142373	TU1701	G862	-	0	0	0	0
chr1	63138373	63142373	TU1702	G862	-	0	0	0	0
chr1	63138373	63142373	TU1705	G862	-	0	0	0	0
chr1	63174235	63178235	TU1785	G909	-	1	0	0	0
chr1	63229097	63233097	TU1578	G806	+	0	-1	0	-1
chr1	63250738	63254738	TU1601	G817	+	0	0	0	0
chr1	63396612	63400612	TU1551	G790	+	0	0	0	0
chr1	63496228	63500228	TU1552	G790	+	0	0	0	0
chr1	63692970	63696970	TU1554	G792	-	0	0	0	0
chr1	63936611	63940611	TU1556	G793	+	0	0	0	0
chr1	64409136	64413136	TU1579	G807	-	0	0	0	0
chr1	64429933	64433933	TU1582	G807	-	0	0	0	0
chr1	64434510	64438510	TU1595	G814	+	0	0	0	1
chr1	64434510	64438510	TU1598	G814	+	0	0	0	0
chr1	64447459	64451459	TU1597	G814	+	0	0	0	0
chr1	64454970	64458970	TU1570	G802	+	0	0	0	0
chr1	64484680	64488680	TU1567	G800	-	0	0	0	0
chr1	64514764	64518764	TU1584	G810	+	0	0	0	0
chr1	64516062	64520062	TU1586	G810	+	0	0	0	1
chr1	64522725	64526725	TU2031	G1016	-	0	0	0	0
chr1	64527746	64531746	TU2029	G1016	-	0	0	0	0
chr1	64530703	64534703	TU2030	G1016	-	0	0	0	0
chr1	64530703	64534703	TU2033	G1016	-	0	0	0	0
chr1	64858890	64862890	TU2012	G1006	-	1	0	0	0
chr1	64873200	64877200	TU1742	G889	+	1	-1	0	0
chr1	64953071	64957071	TU2005	G1002	-	0	0	0	-1
chr1	64958366	64962366	TU1609	G822	+	0	1	0	0
chr1	64958366	64962366	TU1611	G822	+	0	0	0	0
chr1	64984286	64988286	TU1600	G816	+	0	0	0	0
chr1	64985341	64989341	TU1599	G816	+	0	0	0	0
chr1	64988086	64992086	TU1652	G839	+	1	1	0	0
chr1	64988086	64992086	TU1653	G839	+	0	0	0	0
chr1	65033129	65037129	TU1618	G824	-	1	0	0	0
chr1	65035650	65039650	TU1619	G824	-	0	0	0	0
chr1	65206484	65210484	TU2169	G1063	+	0	0	0	0
chr1	65437603	65441603	TU1661	G846	-	0	0	0	0
chr1	65461579	65465579	TU1651	G838	+	0	0	0	0
chr1	65812669	65816669	TU1657	G842	+	1	0	0	0
chr1	65888178	65892178	TU1675	G855	+	0	0	0	0
chr1	66022357	66026357	TU1688	G861	-	0	1	0	0
chr1	66224641	66228641	TU1676	G856	-	0	0	0	0
chr1	67247144	67251144	TU1725	G880	+	0	0	0	0
chr1	67247226	67251226	TU1726	G880	+	0	0	0	0
chr1	67386632	67390632	TU1707	G869	+	0	0	0	0
chr1	67579538	67583538	TU1716	G874	+	0	0	0	0
chr1	67767638	67771638	TU1706	G868	+	0	0	0	0
chr1	68003670	68007670	TU1718	G876	+	0	0	0	0
chr1	68022241	68026241	TU1721	G876	+	0	0	0	0
chr1	69403854	69407854	TU1724	G879	-	0	0	0	0
chr1	69741551	69745551	TU1870	G943	+	1	0	0	0
chr1	69741551	69745551	TU1871	G943	+	0	0	0	0
chr1	71007057	71011057	TU1732	G883	-	0	0	0	0
chr1	71553263	71557263	TU1733	G884	+	0	0	0	0
chr1	71751685	71755685	TU1739	G888	-	0	0	0	0
chr1	71961329	71965329	TU1792	G912	-	0	0	0	0
chr1	72050065	72054065	TU1788	G912	-	0	0	0	0
chr1	72050065	72054065	TU1789	G912	-	0	0	0	0
chr1	72050065	72054065	TU1790	G912	-	0	0	0	0
chr1	72050065	72054065	TU1794	G912	-	0	0	0	0
chr1	72187061	72191061	TU1891	G952	-	0	-1	0	0
chr1	72215106	72219106	TU1768	G898	+	1	0	0	-1
chr1	72234445	72238445	TU1813	G928	+	0	0	0	0
chr1	72234445	72238445	TU1816	G928	+	0	0	0	0
chr1	72234445	72238445	TU1822	G928	+	0	0	0	0
chr1	72234445	72238445	TU1826	G928	+	0	0	0	0
chr1	72234445	72238445	TU1828	G928	+	0	0	0	0
chr1	72242096	72246096	TU1855	G928	+	0	0	0	0
chr1	72260172	72264172	TU1824	G928	+	0	0	0	0
chr1	72260510	72264510	TU1819	G928	+	0	0	0	0
chr1	72441975	72445975	TU1793	G914	-	0	0	0	0
chr1	72574441	72578441	TU1769	G899	-	0	0	0	0
chr1	72620395	72624395	TU2018	G1011	-	0	0	0	0
chr1	72620395	72624395	TU2020	G1011	-	0	0	1	-1
chr1	72620395	72624395	TU2022	G1011	-	0	0	0	0
chr1	72620395	72624395	TU2024	G1011	-	0	0	0	0
chr1	72620395	72624395	TU2026	G1011	-	0	0	0	0
chr1	72620395	72624395	TU2027	G1011	-	0	0	0	0
chr1	72639465	72643465	TU1774	G903	+	0	-1	0	-1
chr1	72735460	72739460	TU1783	G908	+	0	0	0	0
chr1	72977149	72981149	TU1787	G911	-	0	0	0	0
chr1	72982839	72986839	TU1884	G949	+	0	0	0	0
chr1	72982839	72986839	TU1886	G949	+	0	0	0	0
chr1	72982839	72986839	TU1887	G949	+	0	0	0	0
chr1	72982839	72986839	TU1890	G949	+	0	0	0	0
chr1	72982839	72986839	TU1892	G949	+	0	0	0	0
chr1	72982839	72986839	TU1893	G949	+	0	0	0	0
chr1	72982839	72986839	TU1894	G949	+	0	0	0	0
chr1	72982839	72986839	TU1895	G949	+	0	0	0	0
chr1	72982839	72986839	TU1896	G949	+	0	0	0	0
chr1	72982839	72986839	TU1897	G949	+	0	0	0	0
chr1	72982839	72986839	TU1898	G949	+	0	0	0	0
chr1	73361976	73365976	TU1799	G919	+	0	0	0	0
chr1	73772360	73776360	TU2069	G1030	-	0	0	0	0
chr1	73818514	73822514	TU2098	G1030	-	-1	0	0	0
chr1	73859052	73863052	TU2072	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2057	G1030	-	0	0	0	1
chr1	73867963	73871963	TU2063	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2064	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2066	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2071	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2074	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2078	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2080	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2082	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2087	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2088	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2091	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2092	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2095	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2099	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2100	G1030	-	0	0	0	0
chr1	73867963	73871963	TU2103	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2056	G1030	-	0	-1	1	1
chr1	73872250	73876250	TU2058	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2060	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2067	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2076	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2081	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2083	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2084	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2086	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2089	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2093	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2094	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2096	G1030	-	0	0	0	0
chr1	73872250	73876250	TU2101	G1030	-	0	0	0	0
chr1	74186826	74190826	TU1815	G929	+	0	0	0	0
chr1	74649222	74653222	TU1860	G940	+	-1	0	0	-1
chr1	74825678	74829678	TU1900	G954	-	0	0	0	0
chr1	74825678	74829678	TU1901	G954	-	0	0	0	0
chr1	74825678	74829678	TU1902	G954	-	0	0	0	0
chr1	74863285	74867285	TU1990	G991	-	-1	-1	0	0
chr1	74863285	74867285	TU1991	G991	-	-1	0	0	0
chr1	74875900	74879900	TU1936	G972	+	0	0	0	0
chr1	74882140	74886140	TU1971	G983	-	0	0	0	0
chr1	74882140	74886140	TU1972	G983	-	0	0	0	0
chr1	75026453	75030453	TU2054	G1028	-	0	0	-1	-1
chr1	75132721	75136721	TU1907	G958	+	0	1	0	-1
chr1	75161531	75165531	TU1908	G957	+	0	0	0	0
chr1	75162457	75166457	TU1906	G957	+	0	0	0	0
chr1	75219148	75223148	TU1919	G964	+	0	1	-1	-1
chr1	75219148	75223148	TU1920	G964	+	0	0	0	0
chr1	75266710	75270710	TU2122	G1051	+	0	0	0	0
chr1	75519747	75523747	TU2049	G1027	-	0	0	0	0
chr1	75684949	75688949	TU2090	G1040	+	0	0	0	0
chr1	75762801	75766801	TU2312	G1143	+	0	0	0	0
chr1	75762801	75766801	TU2315	G1143	+	0	0	0	0
chr1	75781433	75785433	TU2428	G1203	-	1	0	0	0
chr1	75781902	75785902	TU2323	G1147	+	0	-1	0	0
chr1	75788976	75792976	TU2429	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2430	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2431	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2432	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2433	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2435	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2436	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2437	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2439	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2442	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2443	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2444	G1203	-	0	0	0	0
chr1	75788976	75792976	TU2446	G1203	-	0	0	0	0
chr1	75790337	75794337	TU2345	G1162	+	0	0	0	0
chr1	75800375	75804375	TU2347	G1162	+	0	0	0	0
chr1	75937474	75941474	TU2317	G1143	+	0	0	0	0
chr1	75937474	75941474	TU2318	G1143	+	0	0	0	0
chr1	75963336	75967336	TU2314	G1143	+	0	0	0	0
chr1	76214655	76218655	TU2085	G1039	+	0	0	0	0
chr1	76487131	76491131	TU2255	G1113	+	0	0	0	0
chr1	76487131	76491131	TU2261	G1113	+	0	0	0	0
chr1	76493429	76497429	TU2260	G1113	+	0	0	0	0
chr1	76500247	76504247	TU2258	G1113	+	0	0	0	0
chr1	76773222	76777222	TU2110	G1046	-	1	1	1	0
chr1	76776012	76780012	TU2108	G1046	-	0	0	0	0
chr1	77475519	77479519	TU2602	G1270	+	0	0	0	0
chr1	77475519	77479519	TU2611	G1270	+	0	0	0	0
chr1	77475519	77479519	TU2613	G1270	+	0	0	0	0
chr1	77475519	77479519	TU2614	G1270	+	0	0	0	0
chr1	77475519	77479519	TU2619	G1270	+	0	0	0	0
chr1	77475519	77479519	TU2625	G1270	+	0	0	0	0
chr1	77478877	77482877	TU2603	G1270	+	0	0	0	0
chr1	77478877	77482877	TU2606	G1270	+	0	0	1	0
chr1	77478877	77482877	TU2608	G1270	+	0	0	1	0
chr1	77481355	77485355	TU2604	G1270	+	0	0	0	0
chr1	77481355	77485355	TU2607	G1270	+	0	0	0	0
chr1	77481355	77485355	TU2610	G1270	+	0	0	0	0
chr1	77481355	77485355	TU2617	G1270	+	0	0	0	0
chr1	77481355	77485355	TU2623	G1270	+	0	0	0	0
chr1	77494852	77498852	TU2616	G1270	+	0	1	-1	0
chr1	77549830	77553830	TU2621	G1270	+	0	0	0	0
chr1	77583919	77587919	TU2632	G1278	+	1	0	0	0
chr1	77593086	77597086	TU2627	G1274	+	0	0	0	0
chr1	77602631	77606631	TU2628	G1275	+	0	0	0	0
chr1	77627808	77631808	TU2105	G1044	+	0	0	0	0
chr1	77969783	77973783	TU2127	G1052	+	0	0	0	0
chr1	77971480	77975480	TU2126	G1052	+	-1	0	0	0
chr1	78533420	78537420	TU2229	G1094	-	0	0	-1	-1
chr1	78615111	78619111	TU2112	G1047	-	0	0	0	0
chr1	78719864	78723864	TU2166	G1061	+	0	0	0	0
chr1	78719864	78723864	TU2168	G1061	+	0	0	0	0
chr1	79338265	79342265	TU2196	G1075	+	0	0	0	0
chr1	79530082	79534082	TU2186	G1069	-	0	0	0	0
chr1	79544349	79548349	TU2203	G1079	+	0	0	0	0
chr1	79544349	79548349	TU2205	G1079	+	0	0	0	0
chr1	79544349	79548349	TU2206	G1079	+	0	0	0	0
chr1	79677705	79681705	TU2343	G1160	-	0	0	0	0
chr1	79693589	79697589	TU2185	G1068	-	0	0	0	0
chr1	79696579	79700579	TU2191	G1071	-	0	-1	-1	-1
chr1	79698077	79702077	TU2192	G1071	-	0	0	0	0
chr1	79768989	79772989	TU2240	G1101	+	0	-1	1	0
chr1	79836405	79840405	TU2327	G1150	-	0	0	0	0
chr1	79909567	79913567	TU2197	G1076	-	0	-1	0	0
chr1	79957226	79961226	TU2405	G1139	+	0	0	0	0
chr1	79957226	79961226	TU2408	G1139	+	0	0	0	0
chr1	79959772	79963772	TU2407	G1139	+	0	0	0	0
chr1	79964275	79968275	TU2402	G1139	+	0	-1	0	0
chr1	79964275	79968275	TU2404	G1139	+	0	0	0	0
chr1	79989927	79993927	TU2409	G1139	+	-1	1	0	0
chr1	80166220	80170220	TU2225	G1093	-	1	0	0	0
chr1	80166220	80170220	TU2226	G1093	-	0	0	0	0
chr1	80166220	80170220	TU2227	G1093	-	0	0	0	0
chr1	80166220	80170220	TU2230	G1093	-	0	0	0	0
chr1	80182727	80186727	TU2448	G1194	+	1	0	0	0
chr1	80182727	80186727	TU2449	G1194	+	1	0	0	0
chr1	80381027	80385027	TU2224	G1092	+	0	0	0	0
chr1	80384263	80388263	TU2238	G1099	-	-1	0	0	0
