#Chrom	Start	End	RefSeq	GeneSymbol	Strand	2-cell	Morula	ICM	TE
chr1	43728602	43732602	NM_024283	Ecrg4	+	0	0	0	0
chr1	43824584	43828584	NM_001368289	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NM_001368287	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NM_001368288	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NM_026430	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NR_160749	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NR_160750	Uxs1	-	0	0	0	0
chr1	43825839	43829839	NR_160751	Uxs1	-	0	0	0	0
chr1	43931994	43935994	NM_001310540	Tpp2	+	0	0	0	0
chr1	43931994	43935994	NM_009418	Tpp2	+	0	0	0	0
chr1	44018006	44022006	NM_001013799	Mettl21c	-	0	0	0	0
chr1	44077746	44081746	NM_001376984	Gm8251	-	0	0	0	0
chr1	44100441	44104441	NM_001356296	Tex30	-	1	0	0	0
chr1	44100441	44104441	NM_001356297	Tex30	-	0	1	0	0
chr1	44100441	44104441	NM_029368	Tex30	-	0	-1	0	0
chr1	44116773	44120773	NM_023645	Poglut2	-	0	0	0	0
chr1	44116957	44120957	NM_001357046	Bivm	+	0	0	0	0
chr1	44117162	44121162	NM_001357047	Bivm	+	0	0	0	0
chr1	44117528	44121528	NM_001357048	Bivm	+	0	0	0	0
chr1	44117968	44121968	NM_144558	Bivm	+	1	0	1	0
chr1	44145744	44149744	NM_011729	Ercc5	+	0	1	0	0
chr1	44216931	44220931	NM_207281	Mettl21e	-	0	0	0	0
chr1	44549671	44553671	NM_028450	Gulp1	+	0	0	1	1
chr1	44742949	44746949	NR_040602	4930521E06Rik	-	0	0	0	0
chr1	45309538	45313538	NM_009930	Col3a1	+	0	0	0	0
chr1	45501282	45505282	NM_007737	Col5a2	-	0	0	0	0
chr1	45793166	45797166	NM_028599	Wdr75	+	0	0	0	0
chr1	45923594	45927594	NM_016917	Slc40a1	-	0	0	0	0
chr1	46028437	46032437	NR_037690	Stk-ps2	-	0	0	0	0
chr1	46028437	46032437	NR_037691	Stk-ps2	-	0	0	0	0
chr1	46064853	46068853	NM_001368717	Dnah7b	+	0	0	0	0
chr1	46423518	46427518	NM_001310335	Dnah7c	+	0	0	0	0
chr1	46851618	46855618	NM_001356416	Slc39a10	-	1	0	0	0
chr1	46851618	46855618	NM_172653	Slc39a10	-	-1	0	0	0
chr1	46923776	46927776	NM_001356417	Slc39a10	-	1	0	0	0
chr1	47465125	47469125	NR_105768	Mir6350	-	0	0	0	0
chr1	49242616	49246616	NR_151585	C230029F24Rik	+	0	0	0	0
chr1	50925523	50929523	NM_019790	Tmeff2	+	0	0	0	0
chr1	51287126	51291126	NM_138741	Cavin2	+	0	0	0	0
chr1	51331779	51335779	NR_045151	9330175M20Rik	-	0	0	0	0
chr1	51476399	51480399	NM_001310548	Nabp1	-	0	0	1	0
chr1	51476399	51480399	NM_001310549	Nabp1	-	0	-1	0	0
chr1	51476399	51480399	NM_028696	Nabp1	-	0	0	0	-1
chr1	51594718	51598718	NR_151621	Gm17767	-	0	0	0	0
chr1	51913978	51917978	NM_001161817	Myo1b	-	0	0	0	0
chr1	51913978	51917978	NM_001290982	Myo1b	-	1	1	-1	-1
chr1	51913978	51917978	NM_010863	Myo1b	-	-1	-1	1	0
chr1	51985148	51989148	NM_001308266	Stat4	+	1	0	0	0
chr1	52006240	52010240	NM_011487	Stat4	+	0	0	0	0
chr1	52117438	52121438	NM_001205314	Stat1	+	0	0	0	0
chr1	52117438	52121438	NM_001357627	Stat1	+	0	0	0	0
chr1	52117438	52121438	NM_009283	Stat1	+	0	0	0	0
chr1	52117622	52121622	NM_001205313	Stat1	+	0	0	0	0
chr1	52231232	52235232	NM_001081081	Gls	-	0	0	0	0
chr1	52231232	52235232	NM_001113383	Gls	-	0	0	0	0
chr1	52498448	52502448	NM_008667	Nab1	-	0	0	0	0
chr1	52520899	52524899	NR_169309	Gm53065	+	0	0	0	0
chr1	52578292	52582292	NR_151614	Gm28178	-	0	0	0	0
chr1	52628705	52632705	NM_001142647	Nemp2	+	0	0	0	0
chr1	52628705	52632705	NR_024590	Nemp2	+	0	0	0	0
chr1	52725318	52729318	NM_133829	Mfsd6	-	0	0	0	0
chr1	52725318	52729318	NM_178081	Mfsd6	-	0	0	0	0
chr1	52725358	52729358	NM_001357464	Mfsd6	-	0	0	0	0
chr1	52815688	52819688	NM_008384	Inpp1	-	0	0	0	0
chr1	52843038	52847038	NM_146108	Hibch	+	0	1	0	0
chr1	52945980	52949980	NM_001368281	1700019D03Rik	-	0	0	0	0
chr1	52950840	52954840	NM_144953	1700019D03Rik	-	0	0	1	0
chr1	52951350	52955350	NM_001368280	1700019D03Rik	-	0	0	0	0
chr1	52951614	52955614	NM_001368279	1700019D03Rik	-	0	0	0	0
chr1	52961231	52965231	NM_001368278	1700019D03Rik	-	0	0	0	0
chr1	52970046	52974046	NM_001368277	1700019D03Rik	-	0	0	0	0
chr1	52990657	52994657	NM_001368274	1700019D03Rik	-	0	0	0	0
chr1	52990657	52994657	NM_001368276	1700019D03Rik	-	0	0	0	0
chr1	53059640	53063640	NM_010834	Mstn	+	0	0	0	0
chr1	53185617	53189617	NM_001368200	1700019A02Rik	-	0	0	0	0
chr1	53185617	53189617	NM_027070	1700019A02Rik	-	0	0	0	-1
chr1	53295028	53299028	NM_153556	Pms1	-	0	0	0	0
chr1	53295095	53299095	NM_145517	Ormdl1	+	1	0	0	0
chr1	53311624	53315624	NM_001285839	Osgepl1	+	0	1	1	0
chr1	53311624	53315624	NR_104360	Osgepl1	+	1	0	0	0
chr1	53311624	53315624	NR_104361	Osgepl1	+	0	-1	0	0
chr1	53311624	53315624	NR_151661	Osgepl1	+	0	0	0	0
chr1	53350752	53354752	NM_001290984	Asnsd1	-	0	0	0	0
chr1	53350752	53354752	NM_001353501	Asdurf	-	0	0	0	0
chr1	53350752	53354752	NM_133728	Asnsd1	-	0	0	0	0
chr1	53704784	53708784	NM_001252070	Dnah7a	-	0	0	0	0
chr1	53783215	53787215	NM_133810	Stk17b	-	1	1	0	0
chr1	53847424	53851424	NR_106149	Mir7681	+	0	0	0	0
chr1	54193034	54197034	NM_001001883	Hecw2	-	0	0	0	0
chr1	54193034	54197034	NM_172655	Hecw2	-	0	0	0	0
chr1	54248683	54252683	NM_030025	Ccdc150	+	0	0	0	-1
chr1	54437026	54441026	NM_001033194	Gtf3c3	-	0	0	0	0
chr1	54454786	54458786	NM_001378419	Gm34066	-	0	0	0	0
chr1	54555684	54559684	NM_001163314	Pgap1	-	0	0	0	0
chr1	54924387	54928387	NM_001081433	Ankrd44	-	0	0	0	0
chr1	55025478	55029478	NM_031179	Sf3b1	-	0	0	0	0
chr1	55050770	55054770	NM_001039710	Coq10b	+	0	1	0	0
chr1	55050770	55054770	NM_026424	Coq10b	+	0	-1	0	0
chr1	55085932	55089932	NM_010477	Hspd1	-	0	0	0	1
chr1	55086148	55090148	NM_008303	Hspe1	+	0	0	0	0
chr1	55086243	55090243	NM_001356512	Hspd1	-	0	0	1	-1
chr1	55129245	55133245	NM_001310585	Mob4	+	1	0	0	0
chr1	55129245	55133245	NM_025283	Mob4	+	0	0	0	0
chr1	55224617	55228617	NR_166487	Gm10561	+	0	0	0	0
chr1	55224617	55228617	NR_166488	Gm10561	+	0	0	0	0
chr1	55224617	55228617	NR_166489	Gm10561	+	0	0	0	0
chr1	55224782	55228782	NM_001356287	Rftn2	-	0	0	0	0
chr1	55224782	55228782	NM_001356288	Rftn2	-	0	0	0	0
chr1	55224782	55228782	NM_028713	Rftn2	-	0	0	0	0
chr1	55235177	55239177	NM_175439	Mars2	+	0	0	0	0
chr1	55360728	55364728	NM_001113367	Boll	-	0	0	0	0
chr1	55360728	55364728	NM_001368768	Boll	-	0	0	0	0
chr1	55361753	55365753	NM_001367887	Boll	-	0	0	0	0
chr1	55361753	55365753	NM_001368767	Boll	-	0	0	0	0
chr1	55361753	55365753	NM_029267	Boll	-	0	0	0	0
chr1	55403946	55407946	NM_001114663	Plcl1	+	0	0	0	0
chr1	55929241	55933241	NR_045837	9130227L01Rik	+	0	0	0	0
chr1	56016978	56020978	NR_126075	1700003I22Rik	+	0	0	0	0
chr1	56016978	56020978	NR_126076	1700003I22Rik	+	0	0	0	0
chr1	56635451	56639451	NM_027661	Hsfy2	-	0	0	0	0
chr1	56969334	56973334	NM_139146	Satb2	-	0	0	0	0
chr1	56969469	56973469	NR_024325	9130024F11Rik	+	0	0	0	0
chr1	56969469	56973469	NR_024326	9130024F11Rik	+	0	0	0	1
chr1	56976650	56980650	NM_001358581	Satb2	-	0	0	0	0
chr1	56978248	56982248	NM_001358580	Satb2	-	0	0	0	0
chr1	57125315	57129315	NR_166114	1700126A01Rik	+	0	0	0	0
chr1	57212996	57216996	NR_037990	BC055402	-	0	0	0	0
chr1	57375544	57379544	NR_037999	4930558J18Rik	-	0	0	0	0
chr1	57375620	57379620	NM_028546	1700066M21Rik	+	0	0	0	0
chr1	57404266	57408266	NM_001081181	Maip1	+	0	0	0	0
chr1	57404674	57408674	NM_001037742	Tyw5	-	0	0	0	0
chr1	57404674	57408674	NM_001302962	Tyw5	-	0	1	0	0
chr1	57404674	57408674	NM_001302963	Tyw5	-	0	0	0	0
chr1	57404674	57408674	NM_001302964	Tyw5	-	0	0	0	0
chr1	57772861	57776861	NM_001368787	Spats2l	+	0	0	0	0
chr1	57772861	57776861	NM_144882	Spats2l	+	0	0	0	0
chr1	57843571	57847571	NM_001164566	Spats2l	+	0	0	0	0
chr1	57967524	57971524	NR_027630	Kctd18	-	0	0	0	-1
chr1	57968084	57972084	NM_001159864	Kctd18	-	0	0	0	0
chr1	57968084	57972084	NM_001159865	Kctd18	-	0	0	0	0
chr1	57983340	57987340	NM_001177867	Sgo2a	+	0	0	0	0
chr1	57993974	57997974	NM_199007	Sgo2a	+	0	0	0	0
chr1	58027969	58031969	NM_009676	Aox1	+	0	0	0	0
chr1	58111136	58115136	NM_023617	Aox3	+	0	0	0	0
chr1	58208397	58212397	NM_023631	Aox4	+	0	0	0	0
chr1	58276326	58280326	NM_001008419	Aox2	+	0	0	0	0
chr1	58390898	58394898	NM_025824	Bzw1	+	0	0	0	0
chr1	58422088	58426088	NM_001042634	Clk1	-	0	0	0	0
chr1	58422088	58426088	NR_027853	Clk1	-	0	1	0	0
chr1	58422088	58426088	NR_027854	Clk1	-	0	0	-1	0
chr1	58443151	58447151	NM_022988	Nif3l1	+	0	0	0	0
chr1	58443486	58447486	NM_001285826	Ppil3	-	0	0	0	0
chr1	58443486	58447486	NM_001285827	Ppil3	-	1	0	0	0
chr1	58443486	58447486	NM_027351	Ppil3	-	0	0	0	0
chr1	58443486	58447486	NM_027374	Ppil3	-	0	0	0	0
chr1	58499426	58503426	NM_001025378	Orc2	-	0	0	0	-1
chr1	58503109	58507109	NM_001271526	Orc2	-	0	0	0	1
chr1	58503109	58507109	NM_008765	Orc2	-	0	0	0	0
chr1	58584154	58588154	NM_001310599	Fam126b	-	0	0	0	0
chr1	58584333	58588333	NM_001310598	Fam126b	-	-1	-1	0	0
chr1	58584333	58588333	NM_172513	Fam126b	-	0	1	0	0
chr1	58584397	58588397	NM_025597	Ndufb3	+	0	0	0	0
chr1	58650641	58654641	NR_045007	Gm20257	+	0	0	0	0
chr1	58690445	58694445	NM_001347056	Flacc1	-	0	0	0	0
chr1	58693989	58697989	NM_175370	Flacc1	-	0	0	0	0
chr1	58709491	58713491	NM_001289704	Cflar	+	0	0	0	0
chr1	58709491	58713491	NM_001293804	Cflar	+	0	0	0	0
chr1	58709491	58713491	NR_149256	Cflar	+	0	0	0	0
chr1	58709491	58713491	NR_149257	Cflar	+	0	0	0	0
chr1	58709491	58713491	NR_149258	Cflar	+	0	0	0	0
chr1	58711286	58715286	NM_001355056	Cflar	+	0	0	0	0
chr1	58711286	58715286	NM_009805	Cflar	+	0	0	0	0
chr1	58711286	58715286	NM_207653	Cflar	+	0	0	0	0
chr1	58711286	58715286	NR_149255	Cflar	+	0	0	0	0
chr1	58728552	58732552	NM_001293805	Cflar	+	0	0	0	0
chr1	58793374	58797374	NM_009812	Casp8	+	0	0	0	0
chr1	58800502	58804502	NM_001080126	Casp8	+	0	0	0	0
chr1	58800502	58804502	NM_001277926	Casp8	+	0	0	0	0
chr1	58971482	58975482	NM_172406	Trak2	-	0	0	0	0
chr1	58971522	58975522	NM_172656	Stradb	+	0	0	0	0
chr1	58971522	58975522	NR_151686	Stradb	+	0	0	0	0
chr1	59092893	59096893	NM_026600	C2cd6	-	0	0	0	0
chr1	59092900	59096900	NM_175200	C2cd6	-	0	0	0	0
chr1	59117806	59121806	NM_001037812	Tmem237	-	0	0	0	0
chr1	59118096	59122096	NM_001033449	Tmem237	-	0	0	0	0
chr1	59118408	59122408	NM_001361413	Tmem237	-	0	0	0	0
chr1	59159636	59163636	NM_145143	Mpp4	-	0	0	0	0
chr1	59161389	59165389	NM_001164682	Mpp4	-	0	0	0	0
chr1	59235093	59239093	NM_001159948	Als2	-	0	0	0	0
chr1	59235231	59239231	NM_028717	Als2	-	0	0	0	0
chr1	59235231	59239231	NM_146109	Als2	-	0	-1	0	0
chr1	59235355	59239355	NR_168353	Gm33667	+	0	0	0	0
chr1	59254906	59258906	NM_001033373	Cdk15	+	0	0	0	0
chr1	59254906	59258906	NM_001356389	Cdk15	+	0	0	0	0
chr1	59480147	59484147	NM_008057	Fzd7	+	0	0	0	0
chr1	59514264	59518264	NM_001013771	Gm973	+	0	0	0	0
chr1	59522294	59526294	NM_001357842	Gm973	+	0	0	0	0
chr1	59668834	59672834	NM_009460	Sumo1	-	0	0	0	0
chr1	59683006	59687006	NM_018868	Nop58	+	0	0	0	0
chr1	59689958	59693958	NR_028554	Snord70	+	0	0	0	0
chr1	59702808	59706808	NR_028521	Snord11	+	0	0	0	0
chr1	59762279	59766279	NM_007561	Bmpr2	+	0	1	0	0
chr1	59911006	59915006	NM_001037725	Fam117b	+	0	0	0	0
chr1	60041122	60045122	NM_001316694	Ica1l	-	0	0	0	0
chr1	60041122	60045122	NM_001316695	Ica1l	-	0	0	0	1
chr1	60041122	60045122	NM_001357296	Ica1l	-	0	0	0	0
chr1	60041122	60045122	NM_027407	Ica1l	-	0	0	0	0
chr1	60095907	60099907	NM_021312	Wdr12	-	1	0	0	-1
chr1	60096134	60100134	NM_001199061	Wdr12	-	-1	0	0	0
chr1	60096247	60100247	NM_001285463	Carf	+	0	0	0	0
chr1	60096247	60100247	NM_139150	Carf	+	0	0	0	0
chr1	60096500	60100500	NM_001199060	Wdr12	-	0	0	0	0
chr1	60106083	60110083	NM_001285473	Carf	+	0	0	0	0
chr1	60106083	60110083	NR_104344	Carf	+	0	0	0	0
chr1	60178599	60182599	NM_173444	Nbeal1	+	0	0	0	0
chr1	60341300	60345300	NM_001313721	Cyp20a1	+	1	0	0	0
chr1	60341300	60345300	NM_030013	Cyp20a1	+	-1	0	0	0
chr1	60407619	60411619	NM_001198570	Abi2	+	0	0	0	0
chr1	60407619	60411619	NM_001198571	Abi2	+	0	1	0	0
chr1	60407619	60411619	NM_198127	Abi2	+	0	0	0	0
chr1	60564765	60568765	NM_001045513	Raph1	-	0	0	0	0
chr1	60744388	60748388	NM_007642	Cd28	+	0	1	0	0
chr1	60907025	60911025	NM_001281976	Ctla4	+	0	0	0	0
chr1	60907025	60911025	NM_009843	Ctla4	+	0	0	0	0
chr1	60975914	60979914	NM_017480	Icos	+	0	0	0	0
chr1	61376432	61380432	NR_040483	9530026F06Rik	+	0	0	0	0
chr1	61636824	61640824	NM_001081050	Pard3b	+	0	0	0	0
chr1	62134109	62138109	NR_151537	Pard3bos2	-	0	0	0	0
chr1	62701317	62705317	NM_001077403	Nrp2	+	0	0	0	0
chr1	62701317	62705317	NM_001077404	Nrp2	+	0	0	0	0
chr1	62701317	62705317	NM_001077405	Nrp2	+	0	0	0	0
chr1	62701317	62705317	NM_001077406	Nrp2	+	0	0	0	0
chr1	62701317	62705317	NM_001077407	Nrp2	+	0	0	0	0
chr1	62701317	62705317	NM_010939	Nrp2	+	0	0	0	0
chr1	62792732	62796732	NR_040601	4930487H11Rik	-	0	0	0	0
chr1	63112267	63116267	NM_001081436	Ino80d	-	1	0	0	0
chr1	63112267	63116267	NM_001114609	Ino80d	-	0	0	0	0
chr1	63112471	63116471	NR_045915	Ino80dos	+	0	0	0	0
chr1	63112740	63116740	NR_045914	Ino80dos	+	0	0	0	0
chr1	63174822	63178822	NM_001160038	Ndufs1	-	0	0	0	0
chr1	63174822	63178822	NM_001160039	Ndufs1	-	0	0	1	0
chr1	63174822	63178822	NM_001160040	Ndufs1	-	0	0	0	0
chr1	63174822	63178822	NM_145518	Ndufs1	-	0	1	0	1
chr1	63174831	63178831	NM_018796	Eef1b2	+	0	0	0	0
chr1	63177023	63181023	NR_028558	Snora41	+	0	-1	0	0
chr1	63198358	63202358	NM_001285936	Zdbf2	+	0	0	0	0
chr1	63198358	63202358	NM_001285937	Zdbf2	+	0	0	0	0
chr1	63208716	63212716	NM_001357045	Gpr1	-	0	0	0	0
chr1	63212281	63216281	NM_146250	Gpr1	-	0	0	0	0
chr1	63271269	63275269	NM_001267872	Zdbf2	+	0	0	0	0
chr1	63271269	63275269	NM_028673	Zdbf2	+	0	0	0	0
chr1	63443891	63447891	NM_011780	Adam23	+	0	0	0	0
chr1	63613968	63617968	NM_001370842	Gm39653	+	0	0	0	0
chr1	63684927	63688927	NM_001081658	Dytn	-	0	0	0	0
chr1	63728318	63732318	NM_029696	Mdh1b	-	0	0	0	0
chr1	63728625	63732625	NM_172422	Fastkd2	+	0	0	0	-1
chr1	63767267	63771267	NM_001256158	4933402D24Rik	-	0	0	0	0
chr1	63962727	63966727	NR_027824	Gm13749	+	0	0	0	0
chr1	64040501	64044501	NR_105864	Mir6899	-	0	0	0	0
chr1	64119389	64123389	NM_033563	Klf7	-	0	0	0	0
chr1	64530804	64534804	NM_001037726	Creb1	+	0	0	0	0
chr1	64530804	64534804	NM_009952	Creb1	+	0	0	0	0
chr1	64530804	64534804	NM_133828	Creb1	+	0	0	0	0
chr1	64615764	64619764	NM_001368283	Mettl21a	-	0	0	0	0
chr1	64615764	64619764	NM_001368284	Mettl21a	-	0	0	0	0
chr1	64615764	64619764	NM_025964	Mettl21a	-	0	1	1	0
chr1	64688659	64692659	NR_038009	2810408I11Rik	-	0	0	0	0
chr1	64689345	64693345	NM_001097644	Ccnyl1	+	0	0	0	0
chr1	64735750	64739750	NM_001042659	Fzd5	-	0	0	0	0
chr1	64735750	64739750	NM_022721	Fzd5	-	1	0	0	0
chr1	64954579	64958579	NR_165472	Gm51627	+	0	0	0	0
chr1	64954824	64958824	NM_001039493	Plekhm3	-	0	0	0	0
chr1	65030759	65034759	NM_001310617	Akr1cl	-	0	0	0	0
chr1	65030759	65034759	NM_027582	Akr1cl	-	0	0	0	0
chr1	65049163	65053163	NM_007777	Cryge	-	0	0	0	0
chr1	65061440	65065440	NM_007776	Crygd	-	0	0	0	0
chr1	65071532	65075532	NM_001082573	Crygc	-	0	0	1	0
chr1	65071532	65075532	NM_007775	Crygc	-	0	0	1	0
chr1	65080290	65084290	NM_144761	Crygb	-	0	0	0	0
chr1	65101363	65105363	NM_007774	Cryga	-	0	0	0	0
chr1	65121214	65125214	NM_001285881	D630023F18Rik	-	0	0	0	0
chr1	65121214	65125214	NM_001285882	D630023F18Rik	-	0	0	0	0
chr1	65121214	65125214	NM_175293	D630023F18Rik	-	0	0	0	0
chr1	65177142	65181142	NM_010497	Idh1	-	0	1	1	-1
chr1	65184479	65188479	NM_001111320	Idh1	-	0	0	0	0
chr1	65184685	65188685	NM_001310624	Pikfyve	+	0	0	0	0
chr1	65184685	65188685	NM_011086	Pikfyve	+	0	0	0	0
chr1	65309257	65313257	NM_139270	Pth2r	+	0	0	0	0
chr1	65924522	65928522	NM_001360779	Crygf	+	0	0	0	0
chr1	65924522	65928522	NM_027010	Crygf	+	0	0	0	0
chr1	66173329	66177329	NM_001039934	Map2	+	0	0	0	0
chr1	66173329	66177329	NM_008632	Map2	+	0	0	0	0
chr1	66319724	66323724	NM_001310634	Map2	+	0	0	0	0
chr1	66465934	66469934	NM_001368824	Unc80	+	0	0	0	0
chr1	66465934	66469934	NM_001368825	Unc80	+	0	0	0	0
chr1	66465934	66469934	NM_175510	Unc80	+	0	0	0	0
chr1	66698831	66702831	NM_001310642	Rpe	+	1	0	1	0
chr1	66698831	66702831	NM_001310643	Rpe	+	-1	0	0	-1
chr1	66698831	66702831	NM_001310644	Rpe	+	-1	1	0	0
chr1	66698831	66702831	NM_025683	Rpe	+	1	0	1	0
chr1	66806794	66810794	NM_001357157	Kansl1l	-	0	0	0	0
chr1	66815595	66819595	NM_001122738	Kansl1l	-	0	0	0	0
chr1	66815595	66819595	NM_001357156	Kansl1l	-	0	0	0	0
chr1	66815595	66819595	NM_001368830	Kansl1l	-	0	0	0	0
chr1	66815595	66819595	NM_177645	Kansl1l	-	0	0	0	0
chr1	66861309	66865309	NM_007381	Acadl	-	0	0	0	0
chr1	66933366	66937366	NM_001113387	Myl1	-	-1	0	0	0
chr1	66943056	66947056	NM_021285	Myl1	-	0	0	0	0
chr1	67036834	67040834	NM_001190984	Lancl1	-	0	0	0	0
chr1	67036872	67040872	NM_001190985	Lancl1	-	0	0	1	0
chr1	67036872	67040872	NM_021295	Lancl1	-	0	0	0	0
chr1	67121027	67125027	NM_001080809	Cps1	+	0	0	0	0
chr1	69106059	69110059	NM_010154	Erbb4	-	0	0	0	0
chr1	69683960	69687960	NM_011770	Ikzf2	-	0	0	0	0
chr1	69824970	69828970	NM_001271533	Spag16	+	0	0	0	0
chr1	69824970	69828970	NM_029160	Spag16	+	0	0	0	0
chr1	69949615	69953615	NM_025728	Spag16	+	0	0	0	0
chr1	70723715	70727715	NM_001310658	Vwc2l	+	0	0	0	0
chr1	70723715	70727715	NM_177164	Vwc2l	+	0	0	0	0
chr1	71100972	71104972	NM_007525	Bard1	-	0	0	1	0
chr1	71412910	71416910	NM_175210	Abca12	-	0	0	0	0
chr1	71555156	71559156	NM_026195	Atic	+	0	0	0	0
chr1	71651234	71655234	NM_001276408	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_001276409	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_001276410	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_001276411	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_001276412	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_001276413	Fn1	-	0	0	0	0
chr1	71651234	71655234	NM_010233	Fn1	-	0	0	0	0
chr1	71651335	71655335	NR_040308	Apol7d	+	0	0	0	0
chr1	71886112	71890112	NR_027658	Gm8883	+	0	0	0	0
chr1	71886112	71890112	NR_027659	Gm8883	+	0	0	0	0
chr1	72003195	72007195	NR_040454	4933417E11Rik	-	0	0	0	0
chr1	72121758	72125758	NR_166632	Gm4319	-	0	0	0	0
chr1	72210307	72214307	NM_001005423	Mreg	-	-1	1	0	-1
chr1	72210314	72214314	NM_001357488	Mreg	-	0	0	-1	0
chr1	72219772	72223772	NR_168287	Gm51630	+	0	0	0	0
chr1	72241993	72245993	NR_155355	D230017M19Rik	+	0	0	0	0
chr1	72282321	72286321	NM_001356516	Pecr	-	-1	0	0	0
chr1	72282321	72286321	NM_023523	Pecr	-	0	0	0	0
chr1	72282373	72286373	NM_175564	Tmem169	+	0	0	0	0
chr1	72305421	72309421	NM_001357519	Xrcc5	+	0	1	1	0
chr1	72305421	72309421	NM_001357520	Xrcc5	+	0	0	0	0
chr1	72305421	72309421	NM_009533	Xrcc5	+	0	0	0	0
chr1	72535159	72539159	NM_001045533	Marchf4	-	0	0	0	0
chr1	72581251	72585251	NM_018817	Smarcal1	+	0	0	0	0
chr1	72698564	72702564	NM_176980	Ankar	-	0	0	0	0
chr1	72698579	72702579	NM_001347063	Ankar	-	0	0	0	0
chr1	72709260	72713260	NM_009084	Rpl37a	+	0	0	0	0
chr1	72822480	72826480	NM_008342	Igfbp2	+	-1	0	0	0
chr1	72823387	72827387	NM_001310659	Igfbp2	+	0	0	0	0
chr1	72872865	72876865	NM_010518	Igfbp5	-	0	0	0	0
chr1	73013899	73017899	NM_009407	Tnp1	-	0	0	0	0
chr1	73014036	73018036	NR_038001	1700027A15Rik	+	0	0	0	0
chr1	73022586	73026586	NR_038002	1700027A15Rik	+	0	0	0	0
chr1	73138677	73142677	NR_168338	Gm31254	-	0	0	0	0
chr1	73361906	73365906	NR_168702	Gm31344	+	0	0	0	0
chr1	73396968	73400968	NR_040605	D530049I02Rik	+	0	0	0	0
chr1	73405569	73409569	NR_003202	Pinc	-	0	0	0	0
chr1	73853575	73857575	NR_105769	Mir6351	-	0	0	0	0
chr1	73862466	73866466	NR_045311	6030407O03Rik	-	0	0	0	0
chr1	74122548	74126548	NM_001289895	Tns1	-	0	0	0	0
chr1	74122548	74126548	NM_027884	Tns1	-	0	0	0	0
chr1	74123541	74127541	NM_001034060	Rufy4	+	0	0	0	0
chr1	74123541	74127541	NM_001170641	Rufy4	+	0	0	0	0
chr1	74151994	74155994	NM_009909	Cxcr2	+	0	0	0	0
chr1	74192631	74196631	NM_178241	Cxcr1	-	0	0	0	0
chr1	74204620	74208620	NR_035449	Mir1928	-	0	0	0	0
chr1	74234517	74238517	NM_001357387	Arpc2	+	0	0	0	0
chr1	74234517	74238517	NM_029711	Arpc2	+	0	0	1	0
chr1	74276600	74280600	NM_174985	Gpbar1	+	0	0	0	0
chr1	74279161	74283161	NR_168296	Gm28364	+	0	0	0	0
chr1	74282738	74286738	NM_001190444	Aamp	-	-1	0	-1	1
chr1	74282738	74286738	NM_146110	Aamp	-	-1	0	1	0
chr1	74283034	74287034	NM_001039509	Pnkd	+	0	0	0	0
chr1	74283034	74287034	NM_025580	Pnkd	+	0	0	0	0
chr1	74302336	74306336	NM_027154	Tmbim1	-	0	0	0	0
chr1	74330610	74334610	NM_019999	Pnkd	+	0	0	0	0
chr1	74360135	74364135	NM_001379457	Catip	+	0	0	0	0
chr1	74360135	74364135	NR_166731	Catip	+	0	0	0	0
chr1	74373203	74377203	NM_013612	Slc11a1	+	0	0	0	0
chr1	74389609	74393609	NM_153088	Ctdsp1	+	0	0	0	0
chr1	74392310	74396310	NR_029743	Mir26b	+	0	0	0	0
chr1	74407384	74411384	NM_009509	Vil1	+	0	0	0	0
chr1	74503821	74507821	NM_001310662	Usp37	-	0	-1	0	0
chr1	74504060	74508060	NM_021383	Cnot9	+	0	0	0	0
chr1	74540889	74544889	NM_001081456	Plcd4	+	0	0	0	0
chr1	74542286	74546286	NM_176972	Usp37	-	-1	0	0	0
chr1	74542360	74546360	NM_148937	Plcd4	+	0	0	0	0
chr1	74586028	74590028	NM_001310668	Zfp142	-	-1	0	0	0
chr1	74586028	74590028	NM_029888	Zfp142	-	0	0	0	0
chr1	74586289	74590289	NM_001305652	Bcs1l	+	0	0	0	0
chr1	74586289	74590289	NM_025784	Bcs1l	+	0	0	-1	0
chr1	74599397	74603397	NM_001305230	Rnf25	-	0	0	-1	0
chr1	74599397	74603397	NM_021313	Rnf25	-	0	0	1	0
chr1	74599455	74603455	NM_175031	Stk36	+	0	0	0	0
chr1	74659702	74663702	NM_001014974	Ttll4	+	0	0	0	0
chr1	74711535	74715535	NM_024264	Cyp27a1	+	0	0	0	0
chr1	74746955	74750955	NM_153744	Prkag3	-	0	0	0	0
chr1	74769892	74773892	NM_009526	Wnt6	+	0	0	0	0
chr1	74790019	74794019	NM_009518	Wnt10a	+	0	0	0	0
chr1	74848895	74852895	NR_151618	Gm16582	+	0	0	0	0
