#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr3	117776200	117776800	pCHM_522	0.16197	0.348783	0.0908124	0.912821	0.254579	0.483825	0.474353	0.700873	0.727921	0.739899
chr3	119312000	119312600	pCHM_523	0.091416	0.192825	0.636315	0.51135	0.224335	0.348243	0.386297	0.164957	0.18503	0.408873
chr3	120740800	120742600	pCHM_524	0.484843	0.47407	0.907574	0.369448	0.655133	0.385981	1.5975	1.5819	1.57978	1.94115
chr3	123817200	123818000	pCHM_525	0.274541	0.347932	0.834113	0.611005	0.37362	0.418186	0.726886	0.468507	0.576579	0.525352
chr3	124166200	124166800	pCHM_526	0.0544589	0.282005	0.128128	0.429432	0.227858	0.516515	0.259821	0.559576	0.245869	0.761563
chr3	125029600	125030200	pCHM_527	0.218773	0.141358	0.217978	0.510912	0.195982	0.369578	0.389802	0.347696	0.411915	0.526291
chr3	126910800	126911400	pCHM_528	0.160251	0.079824	0.805444	0.723546	0.544384	0.903988	1.20993	1.14268	0.89309	1.06876
chr3	128446000	128446600	pCHM_529	0.19713	0.140082	1.26462	0.447637	0.575916	0.302362	0.607699	0.427769	0.850604	0.426782
chr3	128808000	128808600	pCHM_530	0.133452	0.251096	0.602522	0.844283	0.488708	0.594515	0.650605	0.426165	0.640435	0.700471
chr3	128966400	128967000	pCHM_531	0.217133	0.24656	0.924123	0.307271	0.613464	0.512845	0.72422	0.659833	0.711328	0.460867
chr3	135774400	135775000	pCHM_532	0.115481	0.245142	0.190752	0.404978	0.174588	0.422916	0.836534	0.955929	0.670603	1.00796
chr3	139188400	139189000	mCHM_276	0.280733	0.109173	0.412573	0.300801	0.657625	0.707728	0.819146	1.10137	1.22581	1.19961
chr3	151234000	151234600	pCHM_533	0.261669	0.323547	0.214134	0.602697	0.236105	0.394469	0.470567	0.642724	0.600335	0.712459
chr3	156966600	156967600	pCHM_534	0.249542	0.331599	0.316924	0.785943	0.135321	0.560426	0.420229	0.689135	0.604636	0.75131
chr3	159303000	159306400	pCHM_535	0.149029	0.193183	0.174471	0.406971	0.173715	0.245129	0.204609	0.282988	0.241871	0.253011
chr4	4028600	4029200	pCHM_536	0.394886	0.130724	1.38506	0.960524	0.680308	0.86063	1.4748	1.39158	1.05323	1.36917
chr4	6609200	6610000	pCHM_537	0.207034	0.21395	0.311231	0.45811	0.227406	0.576133	0.751702	0.66792	0.58299	0.461985
chr4	8135400	8136400	pCHM_538	0.253386	0.384086	0.31731	0.711	0.135683	0.36132	0.454807	0.517413	0.745141	0.641776
chr4	10354000	10354800	pCHM_539	0.306126	0.155678	0.0797603	0.19739	0.2604	0.384118	0.509933	0.307192	0.310729	0.613418
chr4	11400000	11401000	mCHM_277	0.30247	0.0527434	0.508155	0.147055	0.432776	0.013764	0.613812	0.0353726	0.461038	0.101995
chr4	12136600	12137600	mCHM_278	0.774129	0.1698	0.391398	0.281609	0.321062	0.419544	1.04927	0.612698	1.28145	0.842905
chr4	12959200	12959800	pCHM_540	0.226274	0.414286	0.268269	0.330081	0.335944	0.413624	0.731931	0.690846	0.905281	0.996835
chr4	14423800	14424400	pCHM_541	0.0824307	0.0887564	0.0072075	0.374493	0.151647	0.359369	0.191957	0.490998	0.280938	0.313695
chr4	14984200	14984800	pCHM_542	0.348787	0.365088	0.129731	0.481851	0.338607	0.53051	0.695054	0.888556	0.753814	0.663785
chr4	15341400	15344000	pCHM_543	0.162557	0.179626	0.096504	0.550567	0.126843	0.417225	0.20463	0.388015	0.195512	0.392886
chr4	16246600	16249200	pCHM_544	0.273235	0.236133	0.410958	0.869783	0.208399	0.61038	0.431781	0.623576	0.699107	0.760908
chr4	16810400	16811200	pCHM_545	0.233755	0.380257	0.0720725	0.317716	0.144085	0.398657	0.196759	0.385493	0.188079	0.428515
chr4	16862800	16863400	pCHM_546	0.238463	0.414003	0.327527	0.348613	0.295131	0.402384	0.723658	0.550886	0.762867	0.638656
chr4	17065700	17066400	mCHM_279	0.471211	0.114601	0.274561	0.244576	0.357473	0.710842	0.532182	0.701578	0.454023	0.917317
chr4	20207000	20207600	pCHM_547	0.165643	0.218205	0.273393	0.266697	0.300803	0.427161	0.429624	0.345289	0.315758	0.253758
chr4	20919600	20920400	pCHM_548	0.13185	0.300188	0.420902	0.346913	0.24416	0.388506	0.406348	0.606061	0.332033	0.816842
chr4	22200600	22201200	mCHM_280	0.285499	0.314048	0.511551	0.494572	0.81082	0.998047	1.45097	1.51524	1.36723	1.84448
chr4	23421200	23424000	pCHM_549	0.130969	0.532106	0.253969	0.648874	0.144127	0.518457	0.456405	0.434519	0.315173	0.493754
chr4	25159200	25160000	pCHM_550	0.187286	0.0700764	0.101862	0.323802	0.111801	0.453887	0.256386	0.475626	0.291781	0.536402
chr4	25188000	25189600	pCHM_551	0.189044	0.494463	0.581442	0.335028	0.449078	0.360115	1.14302	0.819411	1.03669	1.32654
chr4	32894000	32894800	mCHM_281	0.489779	0.166949	0.863543	0.331533	1.26147	0.674378	1.6397	1.09141	1.86795	1.11765
chr4	33301400	33302000	pCHM_552	0.303782	0.173543	0.159041	0.706767	0.277433	0.487267	0.538853	0.886951	0.587768	0.800415
chr4	35781200	35781800	pCHM_553	0.19463	0.161917	0.132933	0.571445	0.331992	0.347784	0.406208	0.749531	0.506817	0.538856
chr4	37224000	37225200	pCHM_554	0.226704	0.349775	0.512672	0.331725	0.514957	0.429454	1.19101	1.21139	1.16322	1.67275
chr4	37365800	37368400	pCHM_555	0.14869	0.126165	0.125665	0.392933	0.162358	0.38329	0.328754	0.447738	0.384001	0.467476
chr4	38383600	38384200	pCHM_556	0.146734	0.0513256	0.128127	0.759624	0.130252	0.454805	0.117221	0.30639	0.259946	0.587818
chr4	41637400	41639000	pCHM_557	0.0894236	0.103945	0.46048	0.75691	0.205012	0.367471	0.176095	0.218814	0.124773	0.184361
chr4	43568000	43569200	mCHM_282	0.205217	0	0.531411	0.144972	0.357382	0.0572936	0.198967	0.0366287	0.122118	0.0653556
chr4	44264800	44265600	pCHM_558	0.107472	0.0638025	0.105707	0.310807	0.153623	0.259635	0.657897	0.899116	1.25403	1.40827
chr4	50319700	50320400	pCHM_559	0.138296	0.26736	0.0549143	0.302852	0.16408	0.219349	0.474373	0.4157	0.63503	0.494807
chr4	53126400	53127200	pCHM_560	0.0759456	0.149085	0.683722	0.419618	0.405713	0.586887	0.623614	1.1637	0.927657	1.46547
chr4	54695600	54696200	pCHM_561	0.126029	0.290369	0.324003	0.474285	0.300803	0.41397	0.445328	0.468941	0.343912	0.486286
chr4	55402400	55403000	pCHM_562	0.09376	0.173259	0.0728743	0.519465	0.133175	0.468454	0.511932	0.902993	0.736343	1.05157
chr4	55418800	55419600	mCHM_283	0.352069	0.14547	0.539219	0.107905	0.165609	0.137818	0.482591	0.488659	1.12478	1.02146
chr4	60457800	60458800	pCHM_563	0.280671	0.468134	0.786642	0.522688	0.544744	0.356915	1.28198	1.0009	1.27956	1.61943
chr4	62991200	62991800	pCHM_564	0.028128	0.0815254	0.38118	0.791755	0.326752	0.503783	0.159707	0.279254	0.0922638	0.293909
chr4	65613100	65615200	mCHM_284	0.200184	0.093415	0.538321	0.089452	0.346721	0.103397	0.584623	0.234662	0.673601	0.202487
chr4	66681800	66682500	pCHM_565	0.3808	0.234548	1.19612	0.670093	0.470519	0.481564	1.18648	0.622747	0.980666	0.956808
chr4	67916000	67916600	pCHM_566	0.374102	0.532814	0.927647	0.506744	0.572309	0.389767	1.34595	1.07931	1.6875	1.28757
chr4	69569600	69570200	mCHM_285	0.133686	0.179071	0.966725	0.307819	0.4009	0.452166	0.291791	0.376169	0.487836	0.606448
chr4	70815800	70816900	pCHM_567	0.230394	0.402761	0.172624	0.448853	0.15742	0.341674	0.490478	0.494948	0.316147	0.466447
chr4	70832200	70832800	pCHM_568	0.193927	0.183751	0.176177	0.343349	0.279324	0.416378	0.746095	0.777337	0.736344	0.851397
chr4	71915400	71916000	mCHM_286	0.2662	0.286399	0.557357	0.455861	0.411467	0.421999	0.457667	0.425229	0.342027	0.708414
chr4	74648800	74649400	mCHM_287	0.140249	0.0395575	0.470871	0.254962	0.302607	0.20452	0.476877	0.378175	0.354345	0.306473
chr4	77151800	77152400	pCHM_569	0.467081	0.0707499	0.192193	0.456081	0.119683	0.488183	0.328808	0.486588	0.426119	0.625803
chr4	80928400	80930400	pCHM_570	0.106183	0.328707	0.201034	0.40136	0.151096	0.318822	0.317969	0.318019	0.187117	0.239734
chr4	82672000	82674000	pCHM_571	0.0816181	0.057167	0.118872	0.47742	0.153855	0.406881	0.241832	0.32211	0.2585	0.349701
chr4	82791800	82792500	pCHM_572	0.250071	0.24986	0.264126	0.701205	0.399671	0.505454	0.677607	1.0004	0.775741	0.858763
chr4	88481200	88481800	pCHM_573	0.0493021	0.196086	0.0640639	0.334028	0.0813631	0.432896	0.240892	0.303983	0.222238	0.397318
chr4	91068800	91069400	pCHM_574	0.426374	0.379408	0.575455	0.596778	0.391705	0.487725	0.704449	0.673201	0.662433	0.945563
chr4	91576200	91576800	pCHM_575	0.138843	0.301145	0.294054	0.558175	0.320049	0.566411	0.685379	0.6466	0.627111	0.805036
chr4	91654200	91655400	pCHM_576	0.252644	0.467949	0.389589	0.337701	0.575187	0.206641	0.818447	0.835151	1.07768	1.22344
chr4	92763800	92764400	pCHM_577	0.201584	0.0819508	0.373334	0.322295	0.263858	0.430602	0.54979	0.498083	0.439569	0.485708
chr4	99731400	99732000	pCHM_578	0.542089	0.77356	1.17061	0.430529	0.861598	0.539915	1.55641	1.55681	1.27283	1.89662
chr4	103168800	103169400	pCHM_579	0.0483645	0.13115	0.141101	0.251562	0.427877	0.593483	0.942538	1.70399	1.48777	2.14821
chr4	110863200	110863800	pCHM_580	0.196427	0.371185	0.0832851	0.363527	0.0768954	0.379328	0.08413	0.191293	0.129974	0.404105
chr4	111271600	111273800	pCHM_581	0.226599	0.195931	0.317554	0.686798	0.241754	0.387973	0.348298	0.373581	0.382994	0.471489
chr4	113836400	113837000	mCHM_288	0.106808	0	0.521962	0.318566	0.301748	0.220118	0.367929	0.346361	0.547921	0.538713
chr4	115194600	115195200	mCHM_289	0.400433	0.132567	0.297418	0.340279	0.591468	0.816583	0.787459	1.00445	0.945632	1.15065
chr4	117477800	117478400	pCHM_582	0.14861	0.0633771	0.903623	0.528018	0.508126	0.464898	0.425978	0.291418	0.238579	0.302718
chr4	121378400	121379100	pCHM_583	0.132871	0.313296	0.162541	0.382185	0.310709	0.603478	0.453341	0.510343	0.391642	0.563265
chr4	122662600	122663200	pCHM_584	0.209163	0.218061	0.553192	0.674636	0.442484	0.606559	0.532403	0.9185	0.665949	0.829444
chr4	124549200	124549800	pCHM_585	0.161814	0.336307	0.549669	0.513214	0.443514	0.306262	0.298942	0.518136	0.449122	0.331893
chr4	125182200	125182800	pCHM_586	0.0583656	0.0690485	0.406326	0.539534	0.416793	0.452395	0.261224	0.272169	0.311106	0.377099
chr4	128483200	128483800	mCHM_290	0.110559	0.0681978	0.564723	0.530322	0.467401	0.465816	0.308757	0.255993	0.401231	0.144427
chr4	128585400	128590000	mCHM_291	0.290145	0.132449	0.557869	0.16737	0.459075	0.179415	0.370369	0.138522	0.589262	0.153197
chr4	131012200	131013000	pCHM_587	0.213656	0.212248	0.382343	0.673676	0.455974	0.67369	1.14586	1.07377	0.895225	1.21849
chr4	131495000	131495600	mCHM_292	0.15611	0.056288	0.462062	0.30738	0.43037	0.299607	0.271459	0.182871	0.270254	0.258669
chr4	131788200	131788800	mCHM_293	0.381213	0.0822343	1.05545	0.283145	0.741482	0.0509269	0.319554	0.125124	0.442211	0.123053
chr4	135802000	135802600	pCHM_588	0.0312533	0.307099	0.224224	0.463538	0.186874	0.18628	0.2458	0.321362	0.229403	0.574674
chr4	138291800	138294000	pCHM_589	0.225117	0.0464018	0.205384	0.577247	0.116107	0.214915	0.280153	0.490609	0.712027	1.04586
chr4	138706600	138707200	mCHM_294	0.145015	0.0978305	0.472952	0.227986	0.508556	0.292726	0.307074	0.291951	0.309096	0.274843
chr4	139784200	139785000	pCHM_590	0.211487	0.171415	0.636517	0.881183	0.502627	0.561766	0.289828	0.238314	0.23663	0.0928305
chr4	140458600	140462000	pCHM_591	0.110306	0.244374	0.723433	0.62739	0.461528	0.433981	0.261224	0.261261	0.252776	0.269552
chr4	140786000	140786800	pCHM_592	0.188868	0.177902	0.218137	0.438782	0.351904	0.545421	0.2974	0.679148	0.39086	0.798862
chr4	143579200	143579800	mCHM_295	0.230181	0.290087	0.853494	0.655445	0.517836	0.461114	1.43821	1.19053	1.4204	1.92319
chr4	143827200	143827800	pCHM_593	0.171112	0.201899	0.264744	0.627482	0.123809	0.345376	0.474774	0.325506	0.557474	0.39313
chr4	145572900	145573600	mCHM_296	0.316909	0.193228	0.608424	0.162141	0.397168	0.19703	0.965454	0.889492	1.20262	1.08778
chr4	150878200	150880300	mCHM_297	0.401218	0.13279	0.801257	0.116962	0.716934	0.0565001	1.55076	0.414898	2.01603	0.493362
chr4	151144400	151145600	mCHM_298	0.217445	0.170494	0.88072	0.294879	0.474962	0.205092	0.779745	0.298168	0.385393	0.336515
chr4	151248800	151251800	pCHM_594	0.0856376	0.0407202	0.746089	0.838767	0.535817	0.581989	0.229423	0.185572	0.344944	0.166613
chr4	151876200	151876800	pCHM_595	0.130717	0.042535	0.788948	0.876742	0.211534	0.489101	0.10979	0.0851532	0.109988	0.231806
chr4	153314600	153315200	pCHM_596	0.151813	0.0964127	0.443803	0.471214	0.355447	0.585338	0.285341	0.27043	0.256805	0.208985
chr4	154112800	154113400	pCHM_597	0.0369571	0.167588	0.0347562	0.576927	0.0277511	0.385522	0.318432	0.600482	0.254417	0.570198
chr4	155854800	155855400	mCHM_299	0.416451	0.0509002	0.310711	0.1941	0.34849	0.115623	0.266131	0.222441	0.173089	0.386774
chr5	3436000	3437600	pCHM_598	0.476682	0.176838	0.617658	1.01817	0.659345	1.3294	0.595746	1.07281	0.456759	1.13335
chr5	3613600	3614300	mCHM_300	0.115794	0.0427781	0.311489	0.329547	0.602637	0.651262	0.49817	1.06297	0.609172	0.890577
chr5	8759400	8760100	pCHM_599	0.182363	0.221667	0.177778	0.758355	0.217253	0.363384	0.578454	0.535781	0.83069	1.05324
chr5	11619000	11619800	pCHM_600	0.173983	0.404716	0.150391	0.337536	0.28785	0.690724	0.380793	0.732487	0.3178	0.618184
chr5	11963200	11964000	pCHM_601	0.266806	0.222564	0.229431	0.531145	0.145117	0.54611	0.359235	0.367748	0.463359	0.456787
chr5	16755400	16756000	pCHM_602	0.155798	0.511971	0.533813	0.314507	0.509759	0.372332	0.812556	0.961542	0.847963	1.21824
chr5	17682600	17684300	pCHM_603	0.0698788	0.486792	0.0930445	0.504777	0.0994618	0.321564	0.286438	0.366403	0.26734	0.19783
chr5	26044000	26047200	pCHM_604	0.0942151	0.29737	0.0780786	0.496953	0.0921746	0.308103	0.140681	0.190641	0.135426	0.199499
chr5	26929600	26930200	pCHM_605	0.108058	0.263855	0.361801	0.996384	0.207494	0.584191	0.162651	0.372693	0.160393	0.591861
chr5	29408800	29409400	pCHM_606	0.0835245	0.202892	0.203563	0.570459	0.558646	0.519497	0.961328	0.706086	1.40091	0.760264
chr5	29983200	29984000	pCHM_607	0.0904784	0.262332	0.135255	0.289916	0.327803	0.395731	0.838252	0.758153	1.09433	0.996437
chr5	36966800	36968500	mCHM_301	0.311559	0.0720593	0.963899	0.23114	0.41314	0.137242	0.311281	0.119461	0.267119	0.198391
chr5	37326200	37326800	mCHM_302	0.31855	0.0283567	0.655375	0.205834	0.529005	0.116312	0.370172	0.319891	0.303942	0.30373
chr5	38673200	38674400	mCHM_303	0.221039	0.129165	0.542783	0.0803824	0.362923	0.0727798	0.491249	0.523817	0.798123	0.487874
chr5	38912000	38912600	pCHM_608	0.358398	0.235785	1.06891	0.517052	0.690704	0.599677	0.738521	0.497148	0.632514	1.07728
chr5	42661600	42662400	pCHM_609	0.053326	0.212249	0.0603009	0.302912	0.0893105	0.327942	0.337992	0.331554	0.213061	0.527411
chr5	45345600	45346200	pCHM_610	0.079696	0.144619	0.324163	0.529006	0.600575	0.834936	0.396252	0.628418	0.663439	0.946286
chr5	52918400	52919000	pCHM_611	0.0291437	0.124769	0.157118	0.419454	0.498417	0.698437	0.35573	0.513991	0.279054	0.326403
chr5	53582400	53583000	pCHM_612	0.214945	0.0504749	0.612452	0.317688	0.62575	0.37692	0.975631	1.90076	1.31405	1.43474
chr5	55011000	55013200	pCHM_613	0.147257	0.266459	0.219494	0.549761	0.133892	0.233498	0.31717	0.400706	0.304009	0.310938
chr5	56128800	56129600	pCHM_614	0.754709	0.540507	1.75375	0.868929	0.27825	0.253527	1.01503	0.313909	1.0339	0.553191
chr5	58647000	58648700	pCHM_615	0.12277	0.261313	0.358155	0.836006	0.258364	0.440426	0.330977	0.496196	0.518354	0.478699
chr5	61292600	61294200	pCHM_616	0.333434	0.477023	0.377957	0.330546	0.376777	0.384806	0.971861	0.889842	1.03551	1.31252
chr5	61879000	61880200	pCHM_617	0.125443	0.234011	0.299019	0.702599	0.215013	0.303281	0.238368	0.288811	0.26705	0.284809
chr5	62138500	62139200	pCHM_618	0.192342	0.310258	0.201253	0.502969	0.240525	0.316978	0.386157	0.587685	0.469432	0.894044
chr5	63225600	63227900	pCHM_619	0.17071	0.33987	0.210618	0.617803	0.133148	0.421555	0.282055	0.342796	0.199043	0.291165
chr5	63727200	63727800	pCHM_620	0.175487	0.48234	1.05946	0.626494	0.561998	0.752922	0.963153	0.861018	0.996791	1.38159
chr5	64906400	64907000	pCHM_621	0.139077	0.138806	0.178579	0.317688	0.375381	0.614588	0.663786	0.777737	0.803967	1.77125
chr5	69426800	69428200	pCHM_622	0.167563	0.209696	0.513221	0.697775	0.388294	0.370512	0.396673	0.556806	0.496043	0.669419
chr5	69639800	69640800	pCHM_623	0.151282	0.401949	0.197285	0.856609	0.236105	0.473226	0.23977	0.358284	0.218567	0.439433
chr5	70002000	70002600	pCHM_624	0.19463	0.263431	0.497618	0.382499	0.335685	0.560219	0.300625	0.448221	0.441957	0.430536
chr5	70117200	70117800	pCHM_625	0.171893	0.21168	0.635034	0.427679	0.524537	0.537047	1.11809	1.27328	1.07196	1.63564
chr5	70561400	70562000	pCHM_626	0.267529	0.118106	0.627186	0.377344	0.21832	0.623994	1.15048	1.12423	1.28841	1.55793
chr5	73859600	73860200	pCHM_627	0.189708	0.235359	0.784143	0.53054	0.489482	0.769439	1.02681	0.88655	0.925898	0.908158
chr5	75653400	75655700	mCHM_304	0.154949	0.104377	0.525186	0.118892	0.317338	0.0241175	0.345152	0.113232	0.380835	0.079875
chr5	86594200	86595000	pCHM_628	0.274131	0.378983	0.986426	0.45301	0.330122	0.334565	1.00872	0.798157	1.16174	1.09338
chr5	87966400	87967000	pCHM_629	0.112903	0.217777	0.0320333	0.597983	0.0899569	0.251434	0.224347	0.193299	0.306455	0.289575
chr5	90372400	90373000	pCHM_630	0.473254	0.152558	0.358438	0.528128	0.33122	0.73411	1.09692	1.25029	1.07121	1.27847
chr5	96672000	96672600	pCHM_631	0.168846	0.429739	0.148151	0.565742	0.287743	0.58121	0.238649	0.267355	0.17422	0.386631
chr5	97063800	97064400	mCHM_305	0.325503	0.0216928	0.28925	0.0482507	0.280011	0.0714597	0.152416	0.122315	0.117404	0.0577732
chr5	97087000	97088100	mCHM_306	0.373207	0.0644985	0.712771	0.119631	0.49527	0.104925	0.27174	0.150643	0.285019	0.0315115
chr5	99943600	99944600	mCHM_307	0.379353	0.400165	0.763579	0.205351	0.617638	0.318374	1.11027	1.40931	1.5326	1.56362
chr5	100726600	100727200	pCHM_632	0.294485	0.0467885	0.183544	0.490295	0.257673	0.623535	0.502957	0.583503	1.17101	1.04146
chr5	105811600	105813800	mCHM_308	0.254971	0.115425	0.639607	0.172956	0.402454	0.0920968	0.564283	0.217214	0.568935	0.16512
chr5	109550000	109553400	mCHM_309	0.322122	0.0390321	1.01025	0.516665	0.552482	0.356637	0.722604	1.39901	0.835992	2.25701
chr5	109971600	109972200	pCHM_633	0.0625067	0.332761	0.260421	0.394561	0.310426	0.3128	0.623123	0.890025	1.17641	1.09996
chr5	112098400	112099000	mCHM_310	0.232759	0.371468	0.399439	0.344227	0.399954	0.281256	0.337081	0.180198	0.116524	0.037986
chr5	113623600	113625000	mCHM_311	0.268756	0.0974052	0.49764	0.16421	0.629112	0.208534	0.543239	0.129478	0.311806	0.132399
chr5	114196400	114197200	mCHM_312	0.0699684	0.0946404	0.108108	0.0960633	0.198602	0.122591	0.141444	0.112991	0	0.0945649
chr5	114802400	114804800	mCHM_313	0.332759	0.0435984	0.585425	0.107331	0.435912	0.175355	0.273282	0.109449	0.256804	0.16147
chr5	116803400	116804000	mCHM_314	0.308939	0.223875	0.462062	0.245969	0.527113	0.302935	0.300484	0.220434	0.502293	0.298675
chr5	116981600	116982500	pCHM_634	0.0587042	0.267212	0.252199	0.550645	0.524107	0.575282	0.388307	0.877906	0.568997	0.99491
chr5	117295800	117296400	pCHM_635	0.276592	0.144194	0.386947	0.397412	0.311974	0.407202	0.670237	0.860483	1.22531	1.40166
chr5	117707800	117708500	mCHM_315	0.406717	0.213281	0.425019	0.114487	0.389362	0.30351	0.433029	0.0460619	0.470401	0.0621462
chr5	118491600	118492200	mCHM_316	0.13478	0.0219764	0.406967	0.178308	0.519812	0.384949	0.589751	1.00165	0.889445	1.61903
chr5	119440300	119441200	mCHM_317	0.235754	0.127605	0.348187	0.1642	0.348832	0.146976	0.367835	0.138757	0.449163	0.18554
chr5	124124600	124125200	mCHM_318	0.225571	0.0283567	1.01349	0.305736	0.262484	0.12434	0.0287444	0.171642	0.197726	0.211008
chr5	125035800	125036400	pCHM_636	0.0756331	0	0.117078	0.585152	0.207754	0.35937	0.112173	0.188888	0.0529197	0.173312
chr5	125785600	125788000	mCHM_319	0.142226	0.129625	0.303064	0.173264	0.260066	0.199414	0.325408	0.126259	0.363491	0.132874
chr5	128759300	128760200	mCHM_320	0.309564	0.0816672	0.416843	0.0466449	0.430971	0.103157	0.243229	0.0178244	0.387154	0.0385156
chr5	128781600	128782400	mCHM_321	0.24319	0.140578	0.605405	0.234565	0.328834	0.116913	0.213795	0.0543423	0.094275	0.0649943
chr5	129623400	129624000	mCHM_322	0.68312	0.14476	0.485126	0.226012	0.402017	0.0474871	0.464538	0.0379661	0.433661	0.181256
chr5	129657400	129658000	mCHM_323	0.332692	0.0890399	0.710149	0.0879487	0.581846	0.284124	1.16661	0.549148	1.27358	0.764452
chr5	129862400	129863000	mCHM_324	0.534276	0.0697574	0.274035	0.366598	0.764682	0.652786	0.879162	1.66522	1.09521	2.9323
chr5	131439400	131441000	mCHM_325	0.369297	0.14111	0.764023	0.153348	0.497343	0.0756193	0.23488	0.0787029	0.16286	0.119153
chr5	131554200	131554800	mCHM_326	0.163455	0.114561	0.455335	0.561903	0.429769	0.467078	0.266131	0.389269	0.401105	0.47531
chr5	134076000	134076600	pCHM_637	0.0312533	0.234224	0.236877	0.486895	0.326407	0.403991	0.444767	0.413466	0.368425	0.623492
chr5	134217000	134218000	pCHM_638	0.151797	0.121905	0.65278	0.248711	0.737754	0.422848	1.23327	0.486534	0.707207	0.645935
chr5	135348600	135352200	mCHM_327	0.308965	0.0679851	0.675982	0.144587	0.635526	0.131457	0.792857	0.206371	0.723469	0.290298
chr5	141154600	141155200	pCHM_639	0.113997	0.08507	0.344344	0.537449	0.347112	0.29915	0.45276	0.298769	0.285966	0.43357
chr5	143758000	143758600	mCHM_328	0.352303	0.110449	0.537338	0.118763	0.325461	0.072606	0.368069	0.136753	0.307209	0.185299
chr5	143966600	143967900	mCHM_329	0.327186	0.0824521	0.238836	0.126077	0.359156	0.166129	0.653755	0.343778	0.49446	0.219906
chr5	144092200	144093000	pCHM_640	0.210081	0.324431	0.316517	0.959894	0.144021	0.34678	0.269847	0.27902	0.368803	0.313586
chr5	144555000	144556600	mCHM_330	0.156286	0.0212675	0.430149	0.182339	0.289591	0.0860285	0.366597	0.0562453	0.267599	0.119153
chr5	144621800	144623600	pCHM_641	0.0513857	0.09991	0.418498	0.558906	0.378044	0.410949	0.209016	0.438597	0.252236	0.432944
chr5	146470000	146471000	mCHM_331	0.325347	0.0294342	0.492012	0.242987	0.437982	0.106469	0.276451	0.1317	0.266155	0.130852
chr5	148384800	148385400	mCHM_332	0.301048	0.0567133	0.56921	0.0625072	0.364211	0.0458828	0.269076	0.0716542	0.176734	0.0618169
chr6	3121000	3121600	mCHM_333	0.158064	0.11527	0.431472	0.175457	0.429595	0.428652	0.592415	0.20426	0.242727	0.315284
chr6	4092000	4093000	pCHM_642	0.499647	0.222285	0.856024	0.84233	0.382203	0.366482	1.39488	0.747044	1.21176	0.6598
chr6	4747200	4755600	mCHM_334	0.202752	0.0714139	0.520299	0.0712562	0.364298	0.0629954	0.593568	0.148938	0.674055	0.154136
chr6	5476600	5477200	pCHM_643	0.0879	0.39089	0.282203	0.403116	0.435354	0.340329	0.632377	0.829737	0.644205	1.00666
chr6	5480000	5481000	pCHM_644	0.232525	0.263204	0.563315	0.595921	0.636249	0.462214	0.960263	1.31066	0.936781	1.31024
chr6	6626000	6627000	pCHM_645	0.190802	0.226369	0.211988	0.519794	0.186462	0.408189	0.442944	0.265725	0.275885	0.313954
chr6	7113000	7113600	mCHM_335	0.352538	0.0869132	0.433393	0.336221	0.655307	0.655537	0.591855	0.741511	0.825715	0.921444
chr6	7460200	7461000	pCHM_646	0.21307	0.181412	0.214415	0.435245	0.26098	0.531828	0.329159	0.972906	0.533214	0.605618
chr6	8334600	8335200	pCHM_647	0.201193	0.037289	0.0640652	0.402565	0.182492	0.407318	0.278751	0.531235	0.368549	0.48253
chr6	11205200	11206200	pCHM_648	0.294875	0.37022	0.176624	0.455905	0.217598	0.531107	0.558371	0.59401	0.543698	0.826093
chr6	11378600	11379200	pCHM_649	0.203069	0.221891	0.133094	0.34269	0.227771	0.348245	0.485991	0.918099	0.437181	0.561532
chr6	11421200	11421800	pCHM_650	0.271357	0.23777	0.147187	0.42702	0.217031	0.438172	0.323199	0.241156	0.19207	0.38793
chr6	11864600	11865200	pCHM_651	0.136499	0.594206	0.06727	0.508829	0.227083	0.537851	0.660701	0.52923	0.213564	0.670863
chr6	11890800	11891400	pCHM_652	0.0642256	0.503181	0.154235	0.710057	0.248221	0.683526	0.516839	0.494742	0.399096	0.446567
chr6	12775400	12776000	mCHM_336	0.245573	0.235502	1.38554	0.69898	0.919851	0.99667	1.07434	1.36605	1.38897	1.50349
chr6	14380000	14380800	pCHM_653	0.166365	0.25893	0.184023	0.336632	0.207042	0.285529	0.552734	0.287642	0.362578	0.367638
chr6	14929000	14929800	pCHM_654	0.0761214	0.337298	0.616455	0.27141	0.357702	0.602975	0.37827	0.701808	0.299889	0.532285
chr6	15457800	15458400	pCHM_655	0.170331	0.286541	0.12781	0.541068	0.294876	0.532459	0.289968	0.388868	0.230911	0.715491
chr6	18585400	18587800	pCHM_656	0.319915	0.577547	0.665746	0.365747	0.600957	0.563573	1.22557	0.913586	1.3765	1.57418
chr6	20528000	20528600	pCHM_657	0.122982	0.34935	0.218939	0.710715	0.344622	0.638332	0.603212	0.829739	0.738354	0.88577
chr6	24069000	24069800	pCHM_658	0.403227	0.451397	0.374054	0.766532	0.313561	0.602716	0.975071	0.591123	1.19389	0.95116
chr6	24717200	24718400	pCHM_659	0.0620769	0.121296	0.128128	0.517326	0.381481	0.594458	0.920035	1.14515	1.6767	1.93771
chr6	26753200	26755000	pCHM_660	0.132983	0.329974	0.280548	0.944513	0.19538	0.461113	0.286416	0.381561	0.267405	0.361019
